Date,Debt_to_GDP_Ratio
1950-04-12,0.8819835616438356
1950-04-13,0.8815972602739726
1950-04-14,0.8812109589041095
1950-04-15,0.8808246575342465
1950-04-16,0.8804383561643835
1950-04-17,0.8800520547945205
1950-04-18,0.8796657534246575
1950-04-19,0.8792794520547945
1950-04-20,0.8788931506849315
1950-04-21,0.8785068493150685
1950-04-22,0.8781205479452054
1950-04-23,0.8777342465753424
1950-04-24,0.8773479452054794
1950-04-25,0.8769616438356164
1950-04-26,0.8765753424657534
1950-04-27,0.8761890410958904
1950-04-28,0.8758027397260274
1950-04-29,0.8754164383561643
1950-04-30,0.8750301369863014
1950-05-01,0.8746438356164383
1950-05-02,0.8742575342465753
1950-05-03,0.8738712328767123
1950-05-04,0.8734849315068492
1950-05-05,0.8730986301369863
1950-05-06,0.8727123287671232
1950-05-07,0.8723260273972603
1950-05-08,0.8719397260273972
1950-05-09,0.8715534246575342
1950-05-10,0.8711671232876712
1950-05-11,0.8707808219178081
1950-05-12,0.8703945205479452
1950-05-13,0.8700082191780821
1950-05-14,0.8696219178082192
1950-05-15,0.8692356164383561
1950-05-16,0.868849315068493
1950-05-17,0.8684630136986301
1950-05-18,0.868076712328767
1950-05-19,0.8676904109589041
1950-05-20,0.867304109589041
1950-05-21,0.8669178082191781
1950-05-22,0.866531506849315
1950-05-23,0.8661452054794521
1950-05-24,0.865758904109589
1950-05-25,0.8653726027397259
1950-05-26,0.864986301369863
1950-05-27,0.8645999999999999
1950-05-28,0.864213698630137
1950-05-29,0.8638273972602739
1950-05-30,0.863441095890411
1950-05-31,0.8630547945205479
1950-06-01,0.862668493150685
1950-06-02,0.8622821917808219
1950-06-03,0.8618958904109588
1950-06-04,0.8615095890410959
1950-06-05,0.8611232876712328
1950-06-06,0.8607369863013699
1950-06-07,0.8603506849315068
1950-06-08,0.8599643835616438
1950-06-09,0.8595780821917808
1950-06-10,0.8591917808219178
1950-06-11,0.8588054794520548
1950-06-12,0.8584191780821917
1950-06-13,0.8580328767123288
1950-06-14,0.8576465753424657
1950-06-15,0.8572602739726027
1950-06-16,0.8568739726027397
1950-06-17,0.8564876712328767
1950-06-18,0.8561013698630137
1950-06-19,0.8557150684931507
1950-06-20,0.8553287671232876
1950-06-21,0.8549424657534246
1950-06-22,0.8545561643835616
1950-06-23,0.8541698630136986
1950-06-24,0.8537835616438356
1950-06-25,0.8533972602739726
1950-06-26,0.8530109589041096
1950-06-27,0.8526246575342465
1950-06-28,0.8522383561643836
1950-06-29,0.8518520547945205
1950-06-30,0.8514657534246575
1950-07-01,0.8510794520547945
1950-07-02,0.8506931506849315
1950-07-03,0.8503068493150685
1950-07-04,0.8499205479452054
1950-07-05,0.8495342465753425
1950-07-06,0.8491479452054794
1950-07-07,0.8487616438356165
1950-07-08,0.8483753424657534
1950-07-09,0.8479890410958904
1950-07-10,0.8476027397260274
1950-07-11,0.8472164383561643
1950-07-12,0.8468301369863014
1950-07-13,0.8464438356164383
1950-07-14,0.8460575342465753
1950-07-15,0.8456712328767123
1950-07-16,0.8452849315068492
1950-07-17,0.8448986301369863
1950-07-18,0.8445123287671232
1950-07-19,0.8441260273972603
1950-07-20,0.8437397260273972
1950-07-21,0.8433534246575343
1950-07-22,0.8429671232876712
1950-07-23,0.8425808219178081
1950-07-24,0.8421945205479452
1950-07-25,0.8418082191780821
1950-07-26,0.8414219178082192
1950-07-27,0.8410356164383561
1950-07-28,0.8406493150684932
1950-07-29,0.8402630136986301
1950-07-30,0.8398767123287671
1950-07-31,0.8394904109589041
1950-08-01,0.839104109589041
1950-08-02,0.8387178082191781
1950-08-03,0.838331506849315
1950-08-04,0.8379452054794521
1950-08-05,0.837558904109589
1950-08-06,0.837172602739726
1950-08-07,0.836786301369863
1950-08-08,0.8364
1950-08-09,0.836013698630137
1950-08-10,0.8356273972602739
1950-08-11,0.835241095890411
1950-08-12,0.8348547945205479
1950-08-13,0.8344684931506849
1950-08-14,0.8340821917808219
1950-08-15,0.8336958904109589
1950-08-16,0.8333095890410959
1950-08-17,0.8329232876712329
1950-08-18,0.8325369863013699
1950-08-19,0.8321506849315068
1950-08-20,0.8317643835616438
1950-08-21,0.8313780821917808
1950-08-22,0.8309917808219178
1950-08-23,0.8306054794520548
1950-08-24,0.8302191780821918
1950-08-25,0.8298328767123287
1950-08-26,0.8294465753424658
1950-08-27,0.8290602739726027
1950-08-28,0.8286739726027397
1950-08-29,0.8282876712328767
1950-08-30,0.8279013698630137
1950-08-31,0.8275150684931507
1950-09-01,0.8271287671232876
1950-09-02,0.8267424657534247
1950-09-03,0.8263561643835616
1950-09-04,0.8259698630136987
1950-09-05,0.8255835616438356
1950-09-06,0.8251972602739726
1950-09-07,0.8248109589041096
1950-09-08,0.8244246575342465
1950-09-09,0.8240383561643836
1950-09-10,0.8236520547945205
1950-09-11,0.8232657534246575
1950-09-12,0.8228794520547945
1950-09-13,0.8224931506849315
1950-09-14,0.8221068493150685
1950-09-15,0.8217205479452054
1950-09-16,0.8213342465753425
1950-09-17,0.8209479452054794
1950-09-18,0.8205616438356165
1950-09-19,0.8201753424657534
1950-09-20,0.8197890410958903
1950-09-21,0.8194027397260274
1950-09-22,0.8190164383561643
1950-09-23,0.8186301369863014
1950-09-24,0.8182438356164383
1950-09-25,0.8178575342465754
1950-09-26,0.8174712328767123
1950-09-27,0.8170849315068494
1950-09-28,0.8166986301369863
1950-09-29,0.8163123287671232
1950-09-30,0.8159260273972603
1950-10-01,0.8155397260273972
1950-10-02,0.8151534246575343
1950-10-03,0.8147671232876712
1950-10-04,0.8143808219178083
1950-10-05,0.8139945205479452
1950-10-06,0.8136082191780822
1950-10-07,0.8132219178082192
1950-10-08,0.8128356164383561
1950-10-09,0.8124493150684932
1950-10-10,0.8120630136986301
1950-10-11,0.8116767123287671
1950-10-12,0.8112904109589041
1950-10-13,0.8109041095890411
1950-10-14,0.8105178082191781
1950-10-15,0.8101315068493151
1950-10-16,0.8097452054794521
1950-10-17,0.809358904109589
1950-10-18,0.808972602739726
1950-10-19,0.808586301369863
1950-10-20,0.8082
1950-10-21,0.807813698630137
1950-10-22,0.807427397260274
1950-10-23,0.807041095890411
1950-10-24,0.806654794520548
1950-10-25,0.8062684931506849
1950-10-26,0.8058821917808219
1950-10-27,0.8054958904109589
1950-10-28,0.8051095890410959
1950-10-29,0.8047232876712329
1950-10-30,0.8043369863013698
1950-10-31,0.8039506849315069
1950-11-01,0.8035643835616438
1950-11-02,0.8031780821917809
1950-11-03,0.8027917808219178
1950-11-04,0.8024054794520548
1950-11-05,0.8020191780821918
1950-11-06,0.8016328767123287
1950-11-07,0.8012465753424658
1950-11-08,0.8008602739726027
1950-11-09,0.8004739726027398
1950-11-10,0.8000876712328767
1950-11-11,0.7997013698630138
1950-11-12,0.7993150684931507
1950-11-13,0.7989287671232876
1950-11-14,0.7985424657534247
1950-11-15,0.7981561643835616
1950-11-16,0.7977698630136987
1950-11-17,0.7973835616438356
1950-11-18,0.7969972602739726
1950-11-19,0.7966109589041096
1950-11-20,0.7962246575342465
1950-11-21,0.7958383561643836
1950-11-22,0.7954520547945205
1950-11-23,0.7950657534246576
1950-11-24,0.7946794520547945
1950-11-25,0.7942931506849316
1950-11-26,0.7939068493150685
1950-11-27,0.7935205479452054
1950-11-28,0.7931342465753425
1950-11-29,0.7927479452054795
1950-11-30,0.7923616438356165
1950-12-01,0.7919753424657534
1950-12-02,0.7915890410958905
1950-12-03,0.7912027397260274
1950-12-04,0.7908164383561644
1950-12-05,0.7904301369863014
1950-12-06,0.7900438356164383
1950-12-07,0.7896575342465754
1950-12-08,0.7892712328767123
1950-12-09,0.7888849315068494
1950-12-10,0.7884986301369863
1950-12-11,0.7881123287671233
1950-12-12,0.7877260273972603
1950-12-13,0.7873397260273973
1950-12-14,0.7869534246575343
1950-12-15,0.7865671232876712
1950-12-16,0.7861808219178082
1950-12-17,0.7857945205479452
1950-12-18,0.7854082191780822
1950-12-19,0.7850219178082192
1950-12-20,0.7846356164383562
1950-12-21,0.7842493150684932
1950-12-22,0.7838630136986302
1950-12-23,0.7834767123287671
1950-12-24,0.7830904109589041
1950-12-25,0.7827041095890411
1950-12-26,0.7823178082191781
1950-12-27,0.7819315068493151
1950-12-28,0.781545205479452
1950-12-29,0.781158904109589
1950-12-30,0.780772602739726
1950-12-31,0.7803863013698631
1951-01-01,0.78
1951-01-02,0.7798493150684932
1951-01-03,0.7796986301369864
1951-01-04,0.7795479452054794
1951-01-05,0.7793972602739726
1951-01-06,0.7792465753424658
1951-01-07,0.779095890410959
1951-01-08,0.7789452054794521
1951-01-09,0.7787945205479452
1951-01-10,0.7786438356164384
1951-01-11,0.7784931506849315
1951-01-12,0.7783424657534247
1951-01-13,0.7781917808219179
1951-01-14,0.778041095890411
1951-01-15,0.7778904109589041
1951-01-16,0.7777397260273973
1951-01-17,0.7775890410958904
1951-01-18,0.7774383561643836
1951-01-19,0.7772876712328768
1951-01-20,0.7771369863013698
1951-01-21,0.776986301369863
1951-01-22,0.7768356164383562
1951-01-23,0.7766849315068494
1951-01-24,0.7765342465753425
1951-01-25,0.7763835616438356
1951-01-26,0.7762328767123288
1951-01-27,0.7760821917808219
1951-01-28,0.7759315068493151
1951-01-29,0.7757808219178083
1951-01-30,0.7756301369863013
1951-01-31,0.7754794520547945
1951-02-01,0.7753287671232877
1951-02-02,0.7751780821917809
1951-02-03,0.775027397260274
1951-02-04,0.7748767123287671
1951-02-05,0.7747260273972603
1951-02-06,0.7745753424657534
1951-02-07,0.7744246575342466
1951-02-08,0.7742739726027398
1951-02-09,0.774123287671233
1951-02-10,0.773972602739726
1951-02-11,0.7738219178082192
1951-02-12,0.7736712328767124
1951-02-13,0.7735205479452055
1951-02-14,0.7733698630136987
1951-02-15,0.7732191780821918
1951-02-16,0.7730684931506849
1951-02-17,0.7729178082191781
1951-02-18,0.7727671232876713
1951-02-19,0.7726164383561644
1951-02-20,0.7724657534246575
1951-02-21,0.7723150684931507
1951-02-22,0.7721643835616439
1951-02-23,0.772013698630137
1951-02-24,0.7718630136986302
1951-02-25,0.7717123287671233
1951-02-26,0.7715616438356164
1951-02-27,0.7714109589041096
1951-02-28,0.7712602739726028
1951-03-01,0.7711095890410959
1951-03-02,0.770958904109589
1951-03-03,0.7708082191780822
1951-03-04,0.7706575342465753
1951-03-05,0.7705068493150685
1951-03-06,0.7703561643835617
1951-03-07,0.7702054794520549
1951-03-08,0.7700547945205479
1951-03-09,0.7699041095890411
1951-03-10,0.7697534246575343
1951-03-11,0.7696027397260274
1951-03-12,0.7694520547945206
1951-03-13,0.7693013698630137
1951-03-14,0.7691506849315068
1951-03-15,0.769
1951-03-16,0.7688493150684932
1951-03-17,0.7686986301369864
1951-03-18,0.7685479452054794
1951-03-19,0.7683972602739726
1951-03-20,0.7682465753424658
1951-03-21,0.7680958904109589
1951-03-22,0.7679452054794521
1951-03-23,0.7677945205479452
1951-03-24,0.7676438356164383
1951-03-25,0.7674931506849315
1951-03-26,0.7673424657534247
1951-03-27,0.7671917808219179
1951-03-28,0.767041095890411
1951-03-29,0.7668904109589041
1951-03-30,0.7667397260273973
1951-03-31,0.7665890410958904
1951-04-01,0.7664383561643836
1951-04-02,0.7662876712328768
1951-04-03,0.7661369863013698
1951-04-04,0.765986301369863
1951-04-05,0.7658356164383562
1951-04-06,0.7656849315068494
1951-04-07,0.7655342465753425
1951-04-08,0.7653835616438356
1951-04-09,0.7652328767123288
1951-04-10,0.7650821917808219
1951-04-11,0.7649315068493151
1951-04-12,0.7647808219178083
1951-04-13,0.7646301369863013
1951-04-14,0.7644794520547945
1951-04-15,0.7643287671232877
1951-04-16,0.7641780821917808
1951-04-17,0.764027397260274
1951-04-18,0.7638767123287671
1951-04-19,0.7637260273972603
1951-04-20,0.7635753424657534
1951-04-21,0.7634246575342466
1951-04-22,0.7632739726027398
1951-04-23,0.7631232876712328
1951-04-24,0.762972602739726
1951-04-25,0.7628219178082192
1951-04-26,0.7626712328767123
1951-04-27,0.7625205479452055
1951-04-28,0.7623698630136987
1951-04-29,0.7622191780821918
1951-04-30,0.7620684931506849
1951-05-01,0.7619178082191781
1951-05-02,0.7617671232876713
1951-05-03,0.7616164383561644
1951-05-04,0.7614657534246575
1951-05-05,0.7613150684931507
1951-05-06,0.7611643835616438
1951-05-07,0.761013698630137
1951-05-08,0.7608630136986302
1951-05-09,0.7607123287671232
1951-05-10,0.7605616438356164
1951-05-11,0.7604109589041096
1951-05-12,0.7602602739726028
1951-05-13,0.7601095890410959
1951-05-14,0.759958904109589
1951-05-15,0.7598082191780822
1951-05-16,0.7596575342465753
1951-05-17,0.7595068493150685
1951-05-18,0.7593561643835617
1951-05-19,0.7592054794520549
1951-05-20,0.7590547945205479
1951-05-21,0.7589041095890411
1951-05-22,0.7587534246575343
1951-05-23,0.7586027397260274
1951-05-24,0.7584520547945206
1951-05-25,0.7583013698630137
1951-05-26,0.7581506849315068
1951-05-27,0.758
1951-05-28,0.7578493150684932
1951-05-29,0.7576986301369864
1951-05-30,0.7575479452054794
1951-05-31,0.7573972602739726
1951-06-01,0.7572465753424658
1951-06-02,0.7570958904109589
1951-06-03,0.7569452054794521
1951-06-04,0.7567945205479452
1951-06-05,0.7566438356164383
1951-06-06,0.7564931506849315
1951-06-07,0.7563424657534247
1951-06-08,0.7561917808219178
1951-06-09,0.7560410958904109
1951-06-10,0.7558904109589041
1951-06-11,0.7557397260273973
1951-06-12,0.7555890410958904
1951-06-13,0.7554383561643836
1951-06-14,0.7552876712328768
1951-06-15,0.7551369863013698
1951-06-16,0.754986301369863
1951-06-17,0.7548356164383562
1951-06-18,0.7546849315068493
1951-06-19,0.7545342465753425
1951-06-20,0.7543835616438356
1951-06-21,0.7542328767123287
1951-06-22,0.7540821917808219
1951-06-23,0.7539315068493151
1951-06-24,0.7537808219178083
1951-06-25,0.7536301369863013
1951-06-26,0.7534794520547945
1951-06-27,0.7533287671232877
1951-06-28,0.7531780821917808
1951-06-29,0.753027397260274
1951-06-30,0.7528767123287671
1951-07-01,0.7527260273972602
1951-07-02,0.7525753424657534
1951-07-03,0.7524246575342466
1951-07-04,0.7522739726027398
1951-07-05,0.7521232876712329
1951-07-06,0.751972602739726
1951-07-07,0.7518219178082192
1951-07-08,0.7516712328767123
1951-07-09,0.7515205479452055
1951-07-10,0.7513698630136987
1951-07-11,0.7512191780821917
1951-07-12,0.7510684931506849
1951-07-13,0.7509178082191781
1951-07-14,0.7507671232876713
1951-07-15,0.7506164383561644
1951-07-16,0.7504657534246575
1951-07-17,0.7503150684931507
1951-07-18,0.7501643835616438
1951-07-19,0.750013698630137
1951-07-20,0.7498630136986302
1951-07-21,0.7497123287671232
1951-07-22,0.7495616438356164
1951-07-23,0.7494109589041096
1951-07-24,0.7492602739726028
1951-07-25,0.7491095890410959
1951-07-26,0.748958904109589
1951-07-27,0.7488082191780822
1951-07-28,0.7486575342465753
1951-07-29,0.7485068493150685
1951-07-30,0.7483561643835617
1951-07-31,0.7482054794520547
1951-08-01,0.7480547945205479
1951-08-02,0.7479041095890411
1951-08-03,0.7477534246575342
1951-08-04,0.7476027397260274
1951-08-05,0.7474520547945206
1951-08-06,0.7473013698630137
1951-08-07,0.7471506849315068
1951-08-08,0.747
1951-08-09,0.7468493150684932
1951-08-10,0.7466986301369863
1951-08-11,0.7465479452054794
1951-08-12,0.7463972602739726
1951-08-13,0.7462465753424657
1951-08-14,0.7460958904109589
1951-08-15,0.7459452054794521
1951-08-16,0.7457945205479452
1951-08-17,0.7456438356164383
1951-08-18,0.7454931506849315
1951-08-19,0.7453424657534247
1951-08-20,0.7451917808219178
1951-08-21,0.745041095890411
1951-08-22,0.7448904109589041
1951-08-23,0.7447397260273972
1951-08-24,0.7445890410958904
1951-08-25,0.7444383561643836
1951-08-26,0.7442876712328768
1951-08-27,0.7441369863013698
1951-08-28,0.743986301369863
1951-08-29,0.7438356164383562
1951-08-30,0.7436849315068493
1951-08-31,0.7435342465753425
1951-09-01,0.7433835616438356
1951-09-02,0.7432328767123287
1951-09-03,0.7430821917808219
1951-09-04,0.7429315068493151
1951-09-05,0.7427808219178083
1951-09-06,0.7426301369863013
1951-09-07,0.7424794520547945
1951-09-08,0.7423287671232877
1951-09-09,0.7421780821917808
1951-09-10,0.742027397260274
1951-09-11,0.7418767123287671
1951-09-12,0.7417260273972602
1951-09-13,0.7415753424657534
1951-09-14,0.7414246575342466
1951-09-15,0.7412739726027398
1951-09-16,0.7411232876712328
1951-09-17,0.740972602739726
1951-09-18,0.7408219178082192
1951-09-19,0.7406712328767123
1951-09-20,0.7405205479452055
1951-09-21,0.7403698630136987
1951-09-22,0.7402191780821917
1951-09-23,0.7400684931506849
1951-09-24,0.7399178082191781
1951-09-25,0.7397671232876712
1951-09-26,0.7396164383561644
1951-09-27,0.7394657534246575
1951-09-28,0.7393150684931507
1951-09-29,0.7391643835616438
1951-09-30,0.739013698630137
1951-10-01,0.7388630136986302
1951-10-02,0.7387123287671232
1951-10-03,0.7385616438356164
1951-10-04,0.7384109589041096
1951-10-05,0.7382602739726027
1951-10-06,0.7381095890410959
1951-10-07,0.737958904109589
1951-10-08,0.7378082191780821
1951-10-09,0.7376575342465753
1951-10-10,0.7375068493150685
1951-10-11,0.7373561643835617
1951-10-12,0.7372054794520548
1951-10-13,0.7370547945205479
1951-10-14,0.7369041095890411
1951-10-15,0.7367534246575342
1951-10-16,0.7366027397260274
1951-10-17,0.7364520547945206
1951-10-18,0.7363013698630136
1951-10-19,0.7361506849315068
1951-10-20,0.736
1951-10-21,0.7358493150684932
1951-10-22,0.7356986301369863
1951-10-23,0.7355479452054794
1951-10-24,0.7353972602739726
1951-10-25,0.7352465753424657
1951-10-26,0.7350958904109589
1951-10-27,0.7349452054794521
1951-10-28,0.7347945205479451
1951-10-29,0.7346438356164383
1951-10-30,0.7344931506849315
1951-10-31,0.7343424657534247
1951-11-01,0.7341917808219178
1951-11-02,0.7340410958904109
1951-11-03,0.7338904109589041
1951-11-04,0.7337397260273972
1951-11-05,0.7335890410958904
1951-11-06,0.7334383561643836
1951-11-07,0.7332876712328766
1951-11-08,0.7331369863013698
1951-11-09,0.732986301369863
1951-11-10,0.7328356164383562
1951-11-11,0.7326849315068493
1951-11-12,0.7325342465753425
1951-11-13,0.7323835616438356
1951-11-14,0.7322328767123287
1951-11-15,0.7320821917808219
1951-11-16,0.7319315068493151
1951-11-17,0.7317808219178082
1951-11-18,0.7316301369863013
1951-11-19,0.7314794520547945
1951-11-20,0.7313287671232876
1951-11-21,0.7311780821917808
1951-11-22,0.731027397260274
1951-11-23,0.730876712328767
1951-11-24,0.7307260273972602
1951-11-25,0.7305753424657534
1951-11-26,0.7304246575342466
1951-11-27,0.7302739726027397
1951-11-28,0.7301232876712329
1951-11-29,0.729972602739726
1951-11-30,0.7298219178082191
1951-12-01,0.7296712328767123
1951-12-02,0.7295205479452055
1951-12-03,0.7293698630136987
1951-12-04,0.7292191780821917
1951-12-05,0.7290684931506849
1951-12-06,0.7289178082191781
1951-12-07,0.7287671232876712
1951-12-08,0.7286164383561644
1951-12-09,0.7284657534246575
1951-12-10,0.7283150684931506
1951-12-11,0.7281643835616438
1951-12-12,0.728013698630137
1951-12-13,0.7278630136986302
1951-12-14,0.7277123287671232
1951-12-15,0.7275616438356164
1951-12-16,0.7274109589041096
1951-12-17,0.7272602739726027
1951-12-18,0.7271095890410959
1951-12-19,0.726958904109589
1951-12-20,0.7268082191780821
1951-12-21,0.7266575342465753
1951-12-22,0.7265068493150685
1951-12-23,0.7263561643835617
1951-12-24,0.7262054794520547
1951-12-25,0.7260547945205479
1951-12-26,0.7259041095890411
1951-12-27,0.7257534246575342
1951-12-28,0.7256027397260274
1951-12-29,0.7254520547945206
1951-12-30,0.7253013698630136
1951-12-31,0.7251506849315068
1952-01-01,0.725
1952-01-02,0.7249180327868853
1952-01-03,0.7248360655737704
1952-01-04,0.7247540983606557
1952-01-05,0.7246721311475409
1952-01-06,0.7245901639344262
1952-01-07,0.7245081967213115
1952-01-08,0.7244262295081967
1952-01-09,0.724344262295082
1952-01-10,0.7242622950819672
1952-01-11,0.7241803278688524
1952-01-12,0.7240983606557376
1952-01-13,0.7240163934426229
1952-01-14,0.7239344262295082
1952-01-15,0.7238524590163934
1952-01-16,0.7237704918032787
1952-01-17,0.7236885245901639
1952-01-18,0.7236065573770492
1952-01-19,0.7235245901639344
1952-01-20,0.7234426229508196
1952-01-21,0.7233606557377049
1952-01-22,0.7232786885245901
1952-01-23,0.7231967213114754
1952-01-24,0.7231147540983607
1952-01-25,0.7230327868852459
1952-01-26,0.7229508196721312
1952-01-27,0.7228688524590163
1952-01-28,0.7227868852459016
1952-01-29,0.7227049180327869
1952-01-30,0.7226229508196721
1952-01-31,0.7225409836065574
1952-02-01,0.7224590163934426
1952-02-02,0.7223770491803279
1952-02-03,0.722295081967213
1952-02-04,0.7222131147540983
1952-02-05,0.7221311475409836
1952-02-06,0.7220491803278688
1952-02-07,0.7219672131147541
1952-02-08,0.7218852459016393
1952-02-09,0.7218032786885246
1952-02-10,0.7217213114754099
1952-02-11,0.721639344262295
1952-02-12,0.7215573770491803
1952-02-13,0.7214754098360655
1952-02-14,0.7213934426229508
1952-02-15,0.7213114754098361
1952-02-16,0.7212295081967213
1952-02-17,0.7211475409836066
1952-02-18,0.7210655737704917
1952-02-19,0.720983606557377
1952-02-20,0.7209016393442623
1952-02-21,0.7208196721311475
1952-02-22,0.7207377049180328
1952-02-23,0.720655737704918
1952-02-24,0.7205737704918033
1952-02-25,0.7204918032786884
1952-02-26,0.7204098360655737
1952-02-27,0.720327868852459
1952-02-28,0.7202459016393442
1952-02-29,0.7201639344262295
1952-03-01,0.7200819672131147
1952-03-02,0.72
1952-03-03,0.7199180327868853
1952-03-04,0.7198360655737704
1952-03-05,0.7197540983606557
1952-03-06,0.7196721311475409
1952-03-07,0.7195901639344262
1952-03-08,0.7195081967213115
1952-03-09,0.7194262295081967
1952-03-10,0.719344262295082
1952-03-11,0.7192622950819672
1952-03-12,0.7191803278688524
1952-03-13,0.7190983606557376
1952-03-14,0.7190163934426229
1952-03-15,0.7189344262295082
1952-03-16,0.7188524590163934
1952-03-17,0.7187704918032787
1952-03-18,0.7186885245901639
1952-03-19,0.7186065573770491
1952-03-20,0.7185245901639344
1952-03-21,0.7184426229508196
1952-03-22,0.7183606557377049
1952-03-23,0.7182786885245901
1952-03-24,0.7181967213114754
1952-03-25,0.7181147540983607
1952-03-26,0.7180327868852459
1952-03-27,0.7179508196721311
1952-03-28,0.7178688524590163
1952-03-29,0.7177868852459016
1952-03-30,0.7177049180327869
1952-03-31,0.7176229508196721
1952-04-01,0.7175409836065574
1952-04-02,0.7174590163934426
1952-04-03,0.7173770491803279
1952-04-04,0.717295081967213
1952-04-05,0.7172131147540983
1952-04-06,0.7171311475409836
1952-04-07,0.7170491803278688
1952-04-08,0.7169672131147541
1952-04-09,0.7168852459016393
1952-04-10,0.7168032786885246
1952-04-11,0.7167213114754099
1952-04-12,0.716639344262295
1952-04-13,0.7165573770491803
1952-04-14,0.7164754098360655
1952-04-15,0.7163934426229508
1952-04-16,0.7163114754098361
1952-04-17,0.7162295081967213
1952-04-18,0.7161475409836066
1952-04-19,0.7160655737704917
1952-04-20,0.715983606557377
1952-04-21,0.7159016393442623
1952-04-22,0.7158196721311475
1952-04-23,0.7157377049180328
1952-04-24,0.715655737704918
1952-04-25,0.7155737704918033
1952-04-26,0.7154918032786884
1952-04-27,0.7154098360655737
1952-04-28,0.715327868852459
1952-04-29,0.7152459016393442
1952-04-30,0.7151639344262295
1952-05-01,0.7150819672131147
1952-05-02,0.715
1952-05-03,0.7149180327868853
1952-05-04,0.7148360655737704
1952-05-05,0.7147540983606557
1952-05-06,0.7146721311475409
1952-05-07,0.7145901639344262
1952-05-08,0.7145081967213115
1952-05-09,0.7144262295081967
1952-05-10,0.714344262295082
1952-05-11,0.7142622950819671
1952-05-12,0.7141803278688524
1952-05-13,0.7140983606557376
1952-05-14,0.7140163934426229
1952-05-15,0.7139344262295082
1952-05-16,0.7138524590163934
1952-05-17,0.7137704918032787
1952-05-18,0.7136885245901639
1952-05-19,0.7136065573770491
1952-05-20,0.7135245901639344
1952-05-21,0.7134426229508196
1952-05-22,0.7133606557377049
1952-05-23,0.7132786885245901
1952-05-24,0.7131967213114754
1952-05-25,0.7131147540983607
1952-05-26,0.7130327868852459
1952-05-27,0.7129508196721311
1952-05-28,0.7128688524590163
1952-05-29,0.7127868852459016
1952-05-30,0.7127049180327869
1952-05-31,0.7126229508196721
1952-06-01,0.7125409836065574
1952-06-02,0.7124590163934426
1952-06-03,0.7123770491803278
1952-06-04,0.712295081967213
1952-06-05,0.7122131147540983
1952-06-06,0.7121311475409836
1952-06-07,0.7120491803278688
1952-06-08,0.7119672131147541
1952-06-09,0.7118852459016393
1952-06-10,0.7118032786885246
1952-06-11,0.7117213114754098
1952-06-12,0.711639344262295
1952-06-13,0.7115573770491803
1952-06-14,0.7114754098360655
1952-06-15,0.7113934426229508
1952-06-16,0.7113114754098361
1952-06-17,0.7112295081967213
1952-06-18,0.7111475409836066
1952-06-19,0.7110655737704917
1952-06-20,0.710983606557377
1952-06-21,0.7109016393442623
1952-06-22,0.7108196721311475
1952-06-23,0.7107377049180328
1952-06-24,0.710655737704918
1952-06-25,0.7105737704918033
1952-06-26,0.7104918032786884
1952-06-27,0.7104098360655737
1952-06-28,0.710327868852459
1952-06-29,0.7102459016393442
1952-06-30,0.7101639344262295
1952-07-01,0.7100819672131147
1952-07-02,0.71
1952-07-03,0.7099180327868853
1952-07-04,0.7098360655737704
1952-07-05,0.7097540983606557
1952-07-06,0.7096721311475409
1952-07-07,0.7095901639344262
1952-07-08,0.7095081967213115
1952-07-09,0.7094262295081967
1952-07-10,0.709344262295082
1952-07-11,0.7092622950819671
1952-07-12,0.7091803278688524
1952-07-13,0.7090983606557377
1952-07-14,0.7090163934426229
1952-07-15,0.7089344262295082
1952-07-16,0.7088524590163934
1952-07-17,0.7087704918032787
1952-07-18,0.7086885245901638
1952-07-19,0.7086065573770491
1952-07-20,0.7085245901639344
1952-07-21,0.7084426229508196
1952-07-22,0.7083606557377049
1952-07-23,0.7082786885245901
1952-07-24,0.7081967213114754
1952-07-25,0.7081147540983607
1952-07-26,0.7080327868852458
1952-07-27,0.7079508196721311
1952-07-28,0.7078688524590163
1952-07-29,0.7077868852459016
1952-07-30,0.7077049180327869
1952-07-31,0.7076229508196721
1952-08-01,0.7075409836065574
1952-08-02,0.7074590163934426
1952-08-03,0.7073770491803278
1952-08-04,0.707295081967213
1952-08-05,0.7072131147540983
1952-08-06,0.7071311475409836
1952-08-07,0.7070491803278688
1952-08-08,0.7069672131147541
1952-08-09,0.7068852459016393
1952-08-10,0.7068032786885245
1952-08-11,0.7067213114754098
1952-08-12,0.706639344262295
1952-08-13,0.7065573770491803
1952-08-14,0.7064754098360655
1952-08-15,0.7063934426229508
1952-08-16,0.7063114754098361
1952-08-17,0.7062295081967213
1952-08-18,0.7061475409836065
1952-08-19,0.7060655737704917
1952-08-20,0.705983606557377
1952-08-21,0.7059016393442623
1952-08-22,0.7058196721311475
1952-08-23,0.7057377049180328
1952-08-24,0.705655737704918
1952-08-25,0.7055737704918033
1952-08-26,0.7054918032786884
1952-08-27,0.7054098360655737
1952-08-28,0.705327868852459
1952-08-29,0.7052459016393442
1952-08-30,0.7051639344262295
1952-08-31,0.7050819672131147
1952-09-01,0.705
1952-09-02,0.7049180327868853
1952-09-03,0.7048360655737704
1952-09-04,0.7047540983606557
1952-09-05,0.7046721311475409
1952-09-06,0.7045901639344262
1952-09-07,0.7045081967213115
1952-09-08,0.7044262295081967
1952-09-09,0.704344262295082
