Date,Exports
1948-04-14,12.665050183406322
1948-04-15,12.665050183406322
1948-04-16,12.665050183406322
1948-04-19,12.665050183406322
1948-04-20,12.665050183406322
1948-04-21,12.665050183406322
1948-04-22,12.665050183406322
1948-04-23,12.665050183406322
1948-04-26,12.665050183406322
1948-04-27,12.665050183406322
1948-04-28,12.665050183406322
1948-04-29,12.665050183406322
1948-04-30,12.665050183406322
1948-05-03,12.665050183406322
1948-05-04,12.665050183406322
1948-05-05,12.665050183406322
1948-05-06,12.665050183406322
1948-05-07,12.665050183406322
1948-05-10,12.665050183406322
1948-05-11,12.665050183406322
1948-05-12,12.665050183406322
1948-05-13,12.665050183406322
1948-05-14,12.665050183406322
1948-05-17,12.665050183406322
1948-05-18,12.665050183406322
1948-05-19,12.665050183406322
1948-05-20,12.665050183406322
1948-05-21,12.665050183406322
1948-05-24,12.665050183406322
1948-05-25,12.665050183406322
1948-05-26,12.665050183406322
1948-05-27,12.665050183406322
1948-05-28,12.665050183406322
1948-05-31,12.665050183406322
1948-06-01,12.665050183406322
1948-06-02,12.665050183406322
1948-06-03,12.665050183406322
1948-06-04,12.665050183406322
1948-06-07,12.665050183406322
1948-06-08,12.665050183406322
1948-06-09,12.665050183406322
1948-06-10,12.665050183406322
1948-06-11,12.665050183406322
1948-06-14,12.665050183406322
1948-06-15,12.665050183406322
1948-06-16,12.665050183406322
1948-06-17,12.665050183406322
1948-06-18,12.665050183406322
1948-06-21,12.665050183406322
1948-06-22,12.665050183406322
1948-06-23,12.665050183406322
1948-06-24,12.665050183406322
1948-06-25,12.665050183406322
1948-06-28,12.665050183406322
1948-06-29,12.665050183406322
1948-06-30,12.665050183406322
1948-07-01,12.665050183406322
1948-07-02,12.665050183406322
1948-07-05,12.665050183406322
1948-07-06,12.665050183406322
1948-07-07,12.665050183406322
1948-07-08,12.665050183406322
1948-07-09,12.665050183406322
1948-07-12,12.665050183406322
1948-07-13,12.665050183406322
1948-07-14,12.665050183406322
1948-07-15,12.665050183406322
1948-07-16,12.665050183406322
1948-07-19,12.665050183406322
1948-07-20,12.665050183406322
1948-07-21,12.665050183406322
1948-07-22,12.665050183406322
1948-07-23,12.665050183406322
1948-07-26,12.665050183406322
1948-07-27,12.665050183406322
