Date,Bank Capital Ratio %
1953-06-16,19.68435403814953
1953-06-17,19.68435403814953
1953-06-18,19.68435403814953
1953-06-19,19.68435403814953
1953-06-22,19.68435403814953
1953-06-23,19.68435403814953
1953-06-24,19.68435403814953
1953-06-25,19.68435403814953
1953-06-26,19.68435403814953
1953-06-29,19.68435403814953
1953-06-30,19.68435403814953
1953-07-01,19.68435403814953
1953-07-02,19.68435403814953
1953-07-03,19.68435403814953
1953-07-06,19.68435403814953
1953-07-07,19.68435403814953
1953-07-08,19.68435403814953
1953-07-09,19.68435403814953
1953-07-10,19.68435403814953
1953-07-13,19.68435403814953
1953-07-14,19.68435403814953
1953-07-15,19.68435403814953
1953-07-16,19.68435403814953
1953-07-17,19.68435403814953
1953-07-20,19.68435403814953
1953-07-21,19.68435403814953
1953-07-22,19.68435403814953
1953-07-23,19.68435403814953
1953-07-24,19.68435403814953
1953-07-27,19.68435403814953
1953-07-28,19.68435403814953
1953-07-29,19.68435403814953
1953-07-30,19.68435403814953
1953-07-31,19.68435403814953
1953-08-03,19.68435403814953
1953-08-04,19.68435403814953
1953-08-05,19.68435403814953
1953-08-06,19.68435403814953
1953-08-07,19.68435403814953
1953-08-10,19.68435403814953
1953-08-11,19.68435403814953
1953-08-12,19.68435403814953
1953-08-13,19.68435403814953
1953-08-14,19.68435403814953
1953-08-17,19.68435403814953
1953-08-18,19.68435403814953
1953-08-19,19.68435403814953
1953-08-20,19.68435403814953
1953-08-21,19.68435403814953
1953-08-24,19.68435403814953
1953-08-25,19.68435403814953
1953-08-26,19.68435403814953
1953-08-27,19.68435403814953
1953-08-28,19.68435403814953
1953-08-31,19.68435403814953
1953-09-01,19.68435403814953
1953-09-02,19.68435403814953
1953-09-03,19.68435403814953
1953-09-04,19.68435403814953
1953-09-07,19.68435403814953
1953-09-08,19.68435403814953
1953-09-09,19.68435403814953
1953-09-10,19.68435403814953
1953-09-11,19.68435403814953
1953-09-14,19.68435403814953
1953-09-15,19.68435403814953
1953-09-16,19.68435403814953
1953-09-17,19.68435403814953
1953-09-18,19.68435403814953
1953-09-21,19.68435403814953
1953-09-22,19.68435403814953
1953-09-23,19.68435403814953
1953-09-24,19.68435403814953
1953-09-25,19.68435403814953
1953-09-28,19.68435403814953
1953-09-29,19.68435403814953
1953-09-30,19.68435403814953
1953-10-01,19.68435403814953
1953-10-02,19.68435403814953
1953-10-05,19.68435403814953
1953-10-06,19.68435403814953
1953-10-07,19.68435403814953
1953-10-08,19.68435403814953
1953-10-09,19.68435403814953
1953-10-12,19.68435403814953
1953-10-13,19.68435403814953
1953-10-14,19.68435403814953
1953-10-15,19.68435403814953
1953-10-16,19.68435403814953
1953-10-19,19.68435403814953
1953-10-20,19.68435403814953
1953-10-21,19.68435403814953
1953-10-22,19.68435403814953
1953-10-23,19.68435403814953
1953-10-26,19.68435403814953
1953-10-27,19.68435403814953
1953-10-28,19.68435403814953
1953-10-29,19.68435403814953
1953-10-30,19.68435403814953
1953-11-02,19.68435403814953
1953-11-03,19.68435403814953
1953-11-04,19.68435403814953
1953-11-05,19.68435403814953
1953-11-06,19.68435403814953
1953-11-09,19.68435403814953
1953-11-10,19.68435403814953
1953-11-11,19.68435403814953
1953-11-12,19.68435403814953
1953-11-13,19.68435403814953
1953-11-16,19.68435403814953
1953-11-17,19.68435403814953
1953-11-18,19.68435403814953
1953-11-19,19.68435403814953
1953-11-20,19.68435403814953
1953-11-23,19.68435403814953
1953-11-24,19.68435403814953
1953-11-25,19.68435403814953
1953-11-26,19.68435403814953
1953-11-27,19.68435403814953
1953-11-30,19.68435403814953
1953-12-01,19.68435403814953
1953-12-02,19.68435403814953
1953-12-03,19.68435403814953
1953-12-04,19.68435403814953
1953-12-07,19.68435403814953
1953-12-08,19.68435403814953
1953-12-09,19.68435403814953
1953-12-10,19.68435403814953
1953-12-11,19.68435403814953
1953-12-14,19.68435403814953
1953-12-15,19.68435403814953
1953-12-16,19.68435403814953
1953-12-17,19.68435403814953
1953-12-18,19.68435403814953
1953-12-21,19.68435403814953
1953-12-22,19.68435403814953
1953-12-23,19.68435403814953
1953-12-24,19.68435403814953
1953-12-25,19.68435403814953
1953-12-28,19.68435403814953
1953-12-29,19.68435403814953
1953-12-30,19.68435403814953
1953-12-31,19.68435403814953
1954-01-01,19.026327222394247
1954-01-04,19.026327222394247
1954-01-05,19.026327222394247
1954-01-06,19.026327222394247
1954-01-07,19.026327222394247
1954-01-08,19.026327222394247
1954-01-11,19.026327222394247
1954-01-12,19.026327222394247
1954-01-13,19.026327222394247
1954-01-14,19.026327222394247
1954-01-15,19.026327222394247
1954-01-18,19.026327222394247
1954-01-19,19.026327222394247
1954-01-20,19.026327222394247
1954-01-21,19.026327222394247
1954-01-22,19.026327222394247
1954-01-25,19.026327222394247
1954-01-26,19.026327222394247
1954-01-27,19.026327222394247
1954-01-28,19.026327222394247
1954-01-29,19.026327222394247
1954-02-01,19.026327222394247
1954-02-02,19.026327222394247
1954-02-03,19.026327222394247
1954-02-04,19.026327222394247
1954-02-05,19.026327222394247
1954-02-08,19.026327222394247
1954-02-09,19.026327222394247
1954-02-10,19.026327222394247
1954-02-11,19.026327222394247
1954-02-12,19.026327222394247
1954-02-15,19.026327222394247
1954-02-16,19.026327222394247
1954-02-17,19.026327222394247
1954-02-18,19.026327222394247
1954-02-19,19.026327222394247
1954-02-22,19.026327222394247
1954-02-23,19.026327222394247
1954-02-24,19.026327222394247
1954-02-25,19.026327222394247
1954-02-26,19.026327222394247
1954-03-01,19.026327222394247
1954-03-02,19.026327222394247
1954-03-03,19.026327222394247
1954-03-04,19.026327222394247
1954-03-05,19.026327222394247
1954-03-08,19.026327222394247
1954-03-09,19.026327222394247
1954-03-10,19.026327222394247
1954-03-11,19.026327222394247
1954-03-12,19.026327222394247
1954-03-15,19.026327222394247
1954-03-16,19.026327222394247
1954-03-17,19.026327222394247
1954-03-18,19.026327222394247
1954-03-19,19.026327222394247
1954-03-22,19.026327222394247
1954-03-23,19.026327222394247
1954-03-24,19.026327222394247
1954-03-25,19.026327222394247
1954-03-26,19.026327222394247
1954-03-29,19.026327222394247
1954-03-30,19.026327222394247
1954-03-31,19.026327222394247
1954-04-01,19.026327222394247
1954-04-02,19.026327222394247
1954-04-05,19.026327222394247
1954-04-06,19.026327222394247
1954-04-07,19.026327222394247
1954-04-08,19.026327222394247
1954-04-09,19.026327222394247
1954-04-12,19.026327222394247
1954-04-13,19.026327222394247
1954-04-14,19.026327222394247
1954-04-15,19.026327222394247
1954-04-16,19.026327222394247
1954-04-19,19.026327222394247
1954-04-20,19.026327222394247
1954-04-21,19.026327222394247
1954-04-22,19.026327222394247
1954-04-23,19.026327222394247
1954-04-26,19.026327222394247
1954-04-27,19.026327222394247
1954-04-28,19.026327222394247
1954-04-29,19.026327222394247
1954-04-30,19.026327222394247
1954-05-03,19.026327222394247
1954-05-04,19.026327222394247
1954-05-05,19.026327222394247
1954-05-06,19.026327222394247
1954-05-07,19.026327222394247
1954-05-10,19.026327222394247
1954-05-11,19.026327222394247
1954-05-12,19.026327222394247
1954-05-13,19.026327222394247
1954-05-14,19.026327222394247
1954-05-17,19.026327222394247
1954-05-18,19.026327222394247
1954-05-19,19.026327222394247
1954-05-20,19.026327222394247
1954-05-21,19.026327222394247
1954-05-24,19.026327222394247
1954-05-25,19.026327222394247
1954-05-26,19.026327222394247
1954-05-27,19.026327222394247
1954-05-28,19.026327222394247
1954-05-31,19.026327222394247
1954-06-01,19.026327222394247
1954-06-02,19.026327222394247
1954-06-03,19.026327222394247
1954-06-04,19.026327222394247
1954-06-07,19.026327222394247
1954-06-08,19.026327222394247
1954-06-09,19.026327222394247
1954-06-10,19.026327222394247
1954-06-11,19.026327222394247
1954-06-14,19.026327222394247
1954-06-15,19.026327222394247
1954-06-16,19.026327222394247
1954-06-17,19.026327222394247
1954-06-18,19.026327222394247
1954-06-21,19.026327222394247
1954-06-22,19.026327222394247
1954-06-23,19.026327222394247
1954-06-24,19.026327222394247
1954-06-25,19.026327222394247
1954-06-28,19.026327222394247
1954-06-29,19.026327222394247
1954-06-30,19.026327222394247
1954-07-01,19.026327222394247
1954-07-02,19.026327222394247
1954-07-05,19.026327222394247
1954-07-06,19.026327222394247
1954-07-07,19.026327222394247
1954-07-08,19.026327222394247
1954-07-09,19.026327222394247
1954-07-12,19.026327222394247
1954-07-13,19.026327222394247
1954-07-14,19.026327222394247
1954-07-15,19.026327222394247
1954-07-16,19.026327222394247
1954-07-19,19.026327222394247
1954-07-20,19.026327222394247
1954-07-21,19.026327222394247
1954-07-22,19.026327222394247
1954-07-23,19.026327222394247
1954-07-26,19.026327222394247
1954-07-27,19.026327222394247
1954-07-28,19.026327222394247
1954-07-29,19.026327222394247
1954-07-30,19.026327222394247
1954-08-02,19.026327222394247
1954-08-03,19.026327222394247
1954-08-04,19.026327222394247
1954-08-05,19.026327222394247
1954-08-06,19.026327222394247
1954-08-09,19.026327222394247
1954-08-10,19.026327222394247
1954-08-11,19.026327222394247
1954-08-12,19.026327222394247
1954-08-13,19.026327222394247
1954-08-16,19.026327222394247
1954-08-17,19.026327222394247
1954-08-18,19.026327222394247
1954-08-19,19.026327222394247
1954-08-20,19.026327222394247
1954-08-23,19.026327222394247
1954-08-24,19.026327222394247
1954-08-25,19.026327222394247
1954-08-26,19.026327222394247
1954-08-27,19.026327222394247
1954-08-30,19.026327222394247
1954-08-31,19.026327222394247
1954-09-01,19.026327222394247
1954-09-02,19.026327222394247
1954-09-03,19.026327222394247
1954-09-06,19.026327222394247
1954-09-07,19.026327222394247
1954-09-08,19.026327222394247
1954-09-09,19.026327222394247
1954-09-10,19.026327222394247
1954-09-13,19.026327222394247
1954-09-14,19.026327222394247
1954-09-15,19.026327222394247
1954-09-16,19.026327222394247
1954-09-17,19.026327222394247
1954-09-20,19.026327222394247
1954-09-21,19.026327222394247
1954-09-22,19.026327222394247
1954-09-23,19.026327222394247
1954-09-24,19.026327222394247
1954-09-27,19.026327222394247
1954-09-28,19.026327222394247
1954-09-29,19.026327222394247
1954-09-30,19.026327222394247
1954-10-01,19.026327222394247
1954-10-04,19.026327222394247
1954-10-05,19.026327222394247
1954-10-06,19.026327222394247
1954-10-07,19.026327222394247
1954-10-08,19.026327222394247
1954-10-11,19.026327222394247
1954-10-12,19.026327222394247
1954-10-13,19.026327222394247
1954-10-14,19.026327222394247
1954-10-15,19.026327222394247
1954-10-18,19.026327222394247
1954-10-19,19.026327222394247
1954-10-20,19.026327222394247
1954-10-21,19.026327222394247
1954-10-22,19.026327222394247
1954-10-25,19.026327222394247
1954-10-26,19.026327222394247
1954-10-27,19.026327222394247
1954-10-28,19.026327222394247
1954-10-29,19.026327222394247
1954-11-01,19.026327222394247
1954-11-02,19.026327222394247
1954-11-03,19.026327222394247
1954-11-04,19.026327222394247
1954-11-05,19.026327222394247
1954-11-08,19.026327222394247
1954-11-09,19.026327222394247
1954-11-10,19.026327222394247
1954-11-11,19.026327222394247
1954-11-12,19.026327222394247
1954-11-15,19.026327222394247
1954-11-16,19.026327222394247
1954-11-17,19.026327222394247
1954-11-18,19.026327222394247
1954-11-19,19.026327222394247
1954-11-22,19.026327222394247
1954-11-23,19.026327222394247
1954-11-24,19.026327222394247
1954-11-25,19.026327222394247
1954-11-26,19.026327222394247
1954-11-29,19.026327222394247
1954-11-30,19.026327222394247
1954-12-01,19.026327222394247
1954-12-02,19.026327222394247
1954-12-03,19.026327222394247
1954-12-06,19.026327222394247
1954-12-07,19.026327222394247
1954-12-08,19.026327222394247
1954-12-09,19.026327222394247
1954-12-10,19.026327222394247
1954-12-13,19.026327222394247
1954-12-14,19.026327222394247
1954-12-15,19.026327222394247
1954-12-16,19.026327222394247
1954-12-17,19.026327222394247
1954-12-20,19.026327222394247
1954-12-21,19.026327222394247
1954-12-22,19.026327222394247
1954-12-23,19.026327222394247
1954-12-24,19.026327222394247
1954-12-27,19.026327222394247
1954-12-28,19.026327222394247
1954-12-29,19.026327222394247
1954-12-30,19.026327222394247
1954-12-31,19.026327222394247
1955-01-03,18.826244883472977
1955-01-04,18.826244883472977
1955-01-05,18.826244883472977
1955-01-06,18.826244883472977
1955-01-07,18.826244883472977
1955-01-10,18.826244883472977
1955-01-11,18.826244883472977
1955-01-12,18.826244883472977
1955-01-13,18.826244883472977
1955-01-14,18.826244883472977
1955-01-17,18.826244883472977
1955-01-18,18.826244883472977
1955-01-19,18.826244883472977
1955-01-20,18.826244883472977
1955-01-21,18.826244883472977
1955-01-24,18.826244883472977
1955-01-25,18.826244883472977
1955-01-26,18.826244883472977
1955-01-27,18.826244883472977
1955-01-28,18.826244883472977
1955-01-31,18.826244883472977
1955-02-01,18.826244883472977
1955-02-02,18.826244883472977
1955-02-03,18.826244883472977
1955-02-04,18.826244883472977
1955-02-07,18.826244883472977
1955-02-08,18.826244883472977
1955-02-09,18.826244883472977
1955-02-10,18.826244883472977
1955-02-11,18.826244883472977
1955-02-14,18.826244883472977
1955-02-15,18.826244883472977
1955-02-16,18.826244883472977
1955-02-17,18.826244883472977
1955-02-18,18.826244883472977
1955-02-21,18.826244883472977
1955-02-22,18.826244883472977
1955-02-23,18.826244883472977
1955-02-24,18.826244883472977
1955-02-25,18.826244883472977
1955-02-28,18.826244883472977
1955-03-01,18.826244883472977
1955-03-02,18.826244883472977
1955-03-03,18.826244883472977
1955-03-04,18.826244883472977
1955-03-07,18.826244883472977
1955-03-08,18.826244883472977
1955-03-09,18.826244883472977
1955-03-10,18.826244883472977
1955-03-11,18.826244883472977
1955-03-14,18.826244883472977
1955-03-15,18.826244883472977
1955-03-16,18.826244883472977
1955-03-17,18.826244883472977
1955-03-18,18.826244883472977
1955-03-21,18.826244883472977
1955-03-22,18.826244883472977
1955-03-23,18.826244883472977
1955-03-24,18.826244883472977
1955-03-25,18.826244883472977
1955-03-28,18.826244883472977
1955-03-29,18.826244883472977
1955-03-30,18.826244883472977
1955-03-31,18.826244883472977
1955-04-01,18.826244883472977
1955-04-04,18.826244883472977
1955-04-05,18.826244883472977
1955-04-06,18.826244883472977
1955-04-07,18.826244883472977
1955-04-08,18.826244883472977
1955-04-11,18.826244883472977
1955-04-12,18.826244883472977
1955-04-13,18.826244883472977
1955-04-14,18.826244883472977
1955-04-15,18.826244883472977
1955-04-18,18.826244883472977
1955-04-19,18.826244883472977
1955-04-20,18.826244883472977
1955-04-21,18.826244883472977
1955-04-22,18.826244883472977
1955-04-25,18.826244883472977
1955-04-26,18.826244883472977
1955-04-27,18.826244883472977
1955-04-28,18.826244883472977
1955-04-29,18.826244883472977
1955-05-02,18.826244883472977
1955-05-03,18.826244883472977
1955-05-04,18.826244883472977
1955-05-05,18.826244883472977
1955-05-06,18.826244883472977
1955-05-09,18.826244883472977
1955-05-10,18.826244883472977
1955-05-11,18.826244883472977
1955-05-12,18.826244883472977
1955-05-13,18.826244883472977
1955-05-16,18.826244883472977
1955-05-17,18.826244883472977
1955-05-18,18.826244883472977
1955-05-19,18.826244883472977
1955-05-20,18.826244883472977
1955-05-23,18.826244883472977
1955-05-24,18.826244883472977
1955-05-25,18.826244883472977
1955-05-26,18.826244883472977
1955-05-27,18.826244883472977
1955-05-30,18.826244883472977
1955-05-31,18.826244883472977
1955-06-01,18.826244883472977
1955-06-02,18.826244883472977
1955-06-03,18.826244883472977
1955-06-06,18.826244883472977
1955-06-07,18.826244883472977
1955-06-08,18.826244883472977
1955-06-09,18.826244883472977
1955-06-10,18.826244883472977
1955-06-13,18.826244883472977
1955-06-14,18.826244883472977
1955-06-15,18.826244883472977
1955-06-16,18.826244883472977
1955-06-17,18.826244883472977
1955-06-20,18.826244883472977
1955-06-21,18.826244883472977
1955-06-22,18.826244883472977
1955-06-23,18.826244883472977
1955-06-24,18.826244883472977
1955-06-27,18.826244883472977
1955-06-28,18.826244883472977
1955-06-29,18.826244883472977
1955-06-30,18.826244883472977
1955-07-01,18.826244883472977
1955-07-04,18.826244883472977
1955-07-05,18.826244883472977
1955-07-06,18.826244883472977
1955-07-07,18.826244883472977
1955-07-08,18.826244883472977
1955-07-11,18.826244883472977
1955-07-12,18.826244883472977
1955-07-13,18.826244883472977
1955-07-14,18.826244883472977
1955-07-15,18.826244883472977
1955-07-18,18.826244883472977
1955-07-19,18.826244883472977
1955-07-20,18.826244883472977
1955-07-21,18.826244883472977
1955-07-22,18.826244883472977
1955-07-25,18.826244883472977
1955-07-26,18.826244883472977
1955-07-27,18.826244883472977
1955-07-28,18.826244883472977
1955-07-29,18.826244883472977
1955-08-01,18.826244883472977
1955-08-02,18.826244883472977
1955-08-03,18.826244883472977
1955-08-04,18.826244883472977
1955-08-05,18.826244883472977
1955-08-08,18.826244883472977
1955-08-09,18.826244883472977
1955-08-10,18.826244883472977
1955-08-11,18.826244883472977
1955-08-12,18.826244883472977
1955-08-15,18.826244883472977
1955-08-16,18.826244883472977
1955-08-17,18.826244883472977
1955-08-18,18.826244883472977
1955-08-19,18.826244883472977
1955-08-22,18.826244883472977
1955-08-23,18.826244883472977
1955-08-24,18.826244883472977
1955-08-25,18.826244883472977
1955-08-26,18.826244883472977
1955-08-29,18.826244883472977
1955-08-30,18.826244883472977
1955-08-31,18.826244883472977
1955-09-01,18.826244883472977
1955-09-02,18.826244883472977
1955-09-05,18.826244883472977
1955-09-06,18.826244883472977
1955-09-07,18.826244883472977
1955-09-08,18.826244883472977
1955-09-09,18.826244883472977
1955-09-12,18.826244883472977
1955-09-13,18.826244883472977
1955-09-14,18.826244883472977
1955-09-15,18.826244883472977
1955-09-16,18.826244883472977
1955-09-19,18.826244883472977
1955-09-20,18.826244883472977
1955-09-21,18.826244883472977
1955-09-22,18.826244883472977
1955-09-23,18.826244883472977
1955-09-26,18.826244883472977
1955-09-27,18.826244883472977
1955-09-28,18.826244883472977
1955-09-29,18.826244883472977
1955-09-30,18.826244883472977
1955-10-03,18.826244883472977
1955-10-04,18.826244883472977
1955-10-05,18.826244883472977
1955-10-06,18.826244883472977
1955-10-07,18.826244883472977
1955-10-10,18.826244883472977
1955-10-11,18.826244883472977
1955-10-12,18.826244883472977
1955-10-13,18.826244883472977
1955-10-14,18.826244883472977
1955-10-17,18.826244883472977
1955-10-18,18.826244883472977
1955-10-19,18.826244883472977
1955-10-20,18.826244883472977
1955-10-21,18.826244883472977
1955-10-24,18.826244883472977
1955-10-25,18.826244883472977
1955-10-26,18.826244883472977
1955-10-27,18.826244883472977
1955-10-28,18.826244883472977
1955-10-31,18.826244883472977
1955-11-01,18.826244883472977
1955-11-02,18.826244883472977
1955-11-03,18.826244883472977
1955-11-04,18.826244883472977
1955-11-07,18.826244883472977
1955-11-08,18.826244883472977
1955-11-09,18.826244883472977
1955-11-10,18.826244883472977
1955-11-11,18.826244883472977
1955-11-14,18.826244883472977
1955-11-15,18.826244883472977
1955-11-16,18.826244883472977
1955-11-17,18.826244883472977
1955-11-18,18.826244883472977
1955-11-21,18.826244883472977
1955-11-22,18.826244883472977
1955-11-23,18.826244883472977
1955-11-24,18.826244883472977
1955-11-25,18.826244883472977
1955-11-28,18.826244883472977
1955-11-29,18.826244883472977
1955-11-30,18.826244883472977
1955-12-01,18.826244883472977
1955-12-02,18.826244883472977
1955-12-05,18.826244883472977
1955-12-06,18.826244883472977
1955-12-07,18.826244883472977
1955-12-08,18.826244883472977
1955-12-09,18.826244883472977
1955-12-12,18.826244883472977
1955-12-13,18.826244883472977
1955-12-14,18.826244883472977
1955-12-15,18.826244883472977
1955-12-16,18.826244883472977
1955-12-19,18.826244883472977
1955-12-20,18.826244883472977
1955-12-21,18.826244883472977
1955-12-22,18.826244883472977
1955-12-23,18.826244883472977
1955-12-26,18.826244883472977
1955-12-27,18.826244883472977
1955-12-28,18.826244883472977
1955-12-29,18.826244883472977
1955-12-30,18.826244883472977
1956-01-02,18.024676522441847
1956-01-03,18.024676522441847
1956-01-04,18.024676522441847
1956-01-05,18.024676522441847
1956-01-06,18.024676522441847
1956-01-09,18.024676522441847
1956-01-10,18.024676522441847
1956-01-11,18.024676522441847
1956-01-12,18.024676522441847
1956-01-13,18.024676522441847
1956-01-16,18.024676522441847
1956-01-17,18.024676522441847
1956-01-18,18.024676522441847
1956-01-19,18.024676522441847
1956-01-20,18.024676522441847
1956-01-23,18.024676522441847
1956-01-24,18.024676522441847
1956-01-25,18.024676522441847
1956-01-26,18.024676522441847
1956-01-27,18.024676522441847
1956-01-30,18.024676522441847
1956-01-31,18.024676522441847
1956-02-01,18.024676522441847
1956-02-02,18.024676522441847
1956-02-03,18.024676522441847
1956-02-06,18.024676522441847
1956-02-07,18.024676522441847
1956-02-08,18.024676522441847
1956-02-09,18.024676522441847
1956-02-10,18.024676522441847
1956-02-13,18.024676522441847
1956-02-14,18.024676522441847
1956-02-15,18.024676522441847
1956-02-16,18.024676522441847
1956-02-17,18.024676522441847
1956-02-20,18.024676522441847
1956-02-21,18.024676522441847
1956-02-22,18.024676522441847
1956-02-23,18.024676522441847
1956-02-24,18.024676522441847
1956-02-27,18.024676522441847
1956-02-28,18.024676522441847
1956-02-29,18.024676522441847
1956-03-01,18.024676522441847
1956-03-02,18.024676522441847
1956-03-05,18.024676522441847
1956-03-06,18.024676522441847
1956-03-07,18.024676522441847
1956-03-08,18.024676522441847
1956-03-09,18.024676522441847
1956-03-12,18.024676522441847
1956-03-13,18.024676522441847
1956-03-14,18.024676522441847
1956-03-15,18.024676522441847
1956-03-16,18.024676522441847
1956-03-19,18.024676522441847
1956-03-20,18.024676522441847
1956-03-21,18.024676522441847
1956-03-22,18.024676522441847
1956-03-23,18.024676522441847
1956-03-26,18.024676522441847
1956-03-27,18.024676522441847
1956-03-28,18.024676522441847
1956-03-29,18.024676522441847
1956-03-30,18.024676522441847
1956-04-02,18.024676522441847
1956-04-03,18.024676522441847
1956-04-04,18.024676522441847
1956-04-05,18.024676522441847
1956-04-06,18.024676522441847
1956-04-09,18.024676522441847
1956-04-10,18.024676522441847
1956-04-11,18.024676522441847
1956-04-12,18.024676522441847
1956-04-13,18.024676522441847
1956-04-16,18.024676522441847
1956-04-17,18.024676522441847
1956-04-18,18.024676522441847
1956-04-19,18.024676522441847
1956-04-20,18.024676522441847
1956-04-23,18.024676522441847
1956-04-24,18.024676522441847
1956-04-25,18.024676522441847
1956-04-26,18.024676522441847
1956-04-27,18.024676522441847
1956-04-30,18.024676522441847
1956-05-01,18.024676522441847
1956-05-02,18.024676522441847
1956-05-03,18.024676522441847
1956-05-04,18.024676522441847
1956-05-07,18.024676522441847
1956-05-08,18.024676522441847
1956-05-09,18.024676522441847
1956-05-10,18.024676522441847
1956-05-11,18.024676522441847
1956-05-14,18.024676522441847
1956-05-15,18.024676522441847
1956-05-16,18.024676522441847
1956-05-17,18.024676522441847
1956-05-18,18.024676522441847
1956-05-21,18.024676522441847
1956-05-22,18.024676522441847
1956-05-23,18.024676522441847
1956-05-24,18.024676522441847
1956-05-25,18.024676522441847
1956-05-28,18.024676522441847
1956-05-29,18.024676522441847
1956-05-30,18.024676522441847
1956-05-31,18.024676522441847
1956-06-01,18.024676522441847
1956-06-04,18.024676522441847
1956-06-05,18.024676522441847
1956-06-06,18.024676522441847
1956-06-07,18.024676522441847
1956-06-08,18.024676522441847
1956-06-11,18.024676522441847
1956-06-12,18.024676522441847
1956-06-13,18.024676522441847
1956-06-14,18.024676522441847
1956-06-15,18.024676522441847
1956-06-18,18.024676522441847
1956-06-19,18.024676522441847
1956-06-20,18.024676522441847
1956-06-21,18.024676522441847
1956-06-22,18.024676522441847
1956-06-25,18.024676522441847
1956-06-26,18.024676522441847
1956-06-27,18.024676522441847
1956-06-28,18.024676522441847
1956-06-29,18.024676522441847
1956-07-02,18.024676522441847
1956-07-03,18.024676522441847
1956-07-04,18.024676522441847
1956-07-05,18.024676522441847
1956-07-06,18.024676522441847
1956-07-09,18.024676522441847
1956-07-10,18.024676522441847
1956-07-11,18.024676522441847
1956-07-12,18.024676522441847
1956-07-13,18.024676522441847
1956-07-16,18.024676522441847
1956-07-17,18.024676522441847
1956-07-18,18.024676522441847
1956-07-19,18.024676522441847
1956-07-20,18.024676522441847
1956-07-23,18.024676522441847
1956-07-24,18.024676522441847
1956-07-25,18.024676522441847
1956-07-26,18.024676522441847
1956-07-27,18.024676522441847
1956-07-30,18.024676522441847
1956-07-31,18.024676522441847
1956-08-01,18.024676522441847
1956-08-02,18.024676522441847
1956-08-03,18.024676522441847
1956-08-06,18.024676522441847
1956-08-07,18.024676522441847
1956-08-08,18.024676522441847
1956-08-09,18.024676522441847
1956-08-10,18.024676522441847
1956-08-13,18.024676522441847
1956-08-14,18.024676522441847
1956-08-15,18.024676522441847
1956-08-16,18.024676522441847
1956-08-17,18.024676522441847
1956-08-20,18.024676522441847
1956-08-21,18.024676522441847
1956-08-22,18.024676522441847
1956-08-23,18.024676522441847
1956-08-24,18.024676522441847
1956-08-27,18.024676522441847
1956-08-28,18.024676522441847
1956-08-29,18.024676522441847
1956-08-30,18.024676522441847
1956-08-31,18.024676522441847
1956-09-03,18.024676522441847
1956-09-04,18.024676522441847
1956-09-05,18.024676522441847
1956-09-06,18.024676522441847
1956-09-07,18.024676522441847
1956-09-10,18.024676522441847
1956-09-11,18.024676522441847
1956-09-12,18.024676522441847
1956-09-13,18.024676522441847
1956-09-14,18.024676522441847
1956-09-17,18.024676522441847
1956-09-18,18.024676522441847
1956-09-19,18.024676522441847
1956-09-20,18.024676522441847
1956-09-21,18.024676522441847
1956-09-24,18.024676522441847
1956-09-25,18.024676522441847
1956-09-26,18.024676522441847
1956-09-27,18.024676522441847
1956-09-28,18.024676522441847
1956-10-01,18.024676522441847
1956-10-02,18.024676522441847
1956-10-03,18.024676522441847
1956-10-04,18.024676522441847
1956-10-05,18.024676522441847
1956-10-08,18.024676522441847
1956-10-09,18.024676522441847
1956-10-10,18.024676522441847
1956-10-11,18.024676522441847
1956-10-12,18.024676522441847
1956-10-15,18.024676522441847
1956-10-16,18.024676522441847
1956-10-17,18.024676522441847
1956-10-18,18.024676522441847
1956-10-19,18.024676522441847
1956-10-22,18.024676522441847
1956-10-23,18.024676522441847
1956-10-24,18.024676522441847
1956-10-25,18.024676522441847
1956-10-26,18.024676522441847
1956-10-29,18.024676522441847
1956-10-30,18.024676522441847
1956-10-31,18.024676522441847
1956-11-01,18.024676522441847
1956-11-02,18.024676522441847
1956-11-05,18.024676522441847
1956-11-06,18.024676522441847
1956-11-07,18.024676522441847
1956-11-08,18.024676522441847
1956-11-09,18.024676522441847
1956-11-12,18.024676522441847
1956-11-13,18.024676522441847
1956-11-14,18.024676522441847
1956-11-15,18.024676522441847
1956-11-16,18.024676522441847
1956-11-19,18.024676522441847
1956-11-20,18.024676522441847
1956-11-21,18.024676522441847
1956-11-22,18.024676522441847
1956-11-23,18.024676522441847
1956-11-26,18.024676522441847
1956-11-27,18.024676522441847
1956-11-28,18.024676522441847
1956-11-29,18.024676522441847
1956-11-30,18.024676522441847
1956-12-03,18.024676522441847
1956-12-04,18.024676522441847
1956-12-05,18.024676522441847
1956-12-06,18.024676522441847
1956-12-07,18.024676522441847
1956-12-10,18.024676522441847
1956-12-11,18.024676522441847
1956-12-12,18.024676522441847
1956-12-13,18.024676522441847
1956-12-14,18.024676522441847
1956-12-17,18.024676522441847
1956-12-18,18.024676522441847
1956-12-19,18.024676522441847
1956-12-20,18.024676522441847
1956-12-21,18.024676522441847
1956-12-24,18.024676522441847
1956-12-25,18.024676522441847
1956-12-26,18.024676522441847
1956-12-27,18.024676522441847
1956-12-28,18.024676522441847
1956-12-31,18.024676522441847
1957-01-01,17.09515459074809
1957-01-02,17.09515459074809
1957-01-03,17.09515459074809
1957-01-04,17.09515459074809
1957-01-07,17.09515459074809
1957-01-08,17.09515459074809
1957-01-09,17.09515459074809
