Date,US_CPI_DAILY_INTERP
1993-12-14,145.8
1993-12-15,145.8
1993-12-16,145.8
1993-12-17,145.8
1993-12-20,145.8
1993-12-21,145.8
1993-12-22,145.8
1993-12-23,145.8
1993-12-24,145.8
1993-12-27,145.8
1993-12-28,145.8
1993-12-29,145.8
1993-12-30,145.8
1993-12-31,145.8
1994-01-03,145.83870967741936
1994-01-04,145.85161290322583
1994-01-05,145.86451612903227
1994-01-06,145.8774193548387
1994-01-07,145.89032258064518
1994-01-10,145.92903225806452
1994-01-11,145.94193548387096
1994-01-12,145.95483870967743
1994-01-13,145.96774193548387
1994-01-14,145.9806451612903
1994-01-17,146.0193548387097
1994-01-18,146.03225806451613
1994-01-19,146.04516129032257
1994-01-20,146.05806451612904
1994-01-21,146.07096774193548
1994-01-24,146.10967741935482
1994-01-25,146.1225806451613
1994-01-26,146.13548387096773
1994-01-27,146.14838709677417
1994-01-28,146.16129032258064
1994-01-31,146.2
1994-02-01,146.21785714285713
1994-02-02,146.23571428571427
1994-02-03,146.2535714285714
1994-02-04,146.27142857142857
1994-02-07,146.325
1994-02-08,146.34285714285713
1994-02-09,146.36071428571427
1994-02-10,146.3785714285714
1994-02-11,146.39642857142857
1994-02-14,146.45
1994-02-15,146.46785714285713
1994-02-16,146.48571428571427
1994-02-17,146.5035714285714
1994-02-18,146.52142857142857
1994-02-21,146.575
1994-02-22,146.59285714285713
1994-02-23,146.61071428571427
1994-02-24,146.6285714285714
1994-02-25,146.64642857142857
1994-02-28,146.7
1994-03-01,146.71612903225807
1994-03-02,146.73225806451612
1994-03-03,146.7483870967742
1994-03-04,146.76451612903224
1994-03-07,146.81290322580645
1994-03-08,146.8290322580645
1994-03-09,146.84516129032258
1994-03-10,146.86129032258063
1994-03-11,146.8774193548387
1994-03-14,146.92580645161289
1994-03-15,146.94193548387096
1994-03-16,146.958064516129
1994-03-17,146.9741935483871
1994-03-18,146.99032258064514
1994-03-21,147.03870967741935
1994-03-22,147.0548387096774
1994-03-23,147.07096774193548
1994-03-24,147.08709677419353
1994-03-25,147.1032258064516
1994-03-28,147.15161290322578
1994-03-29,147.16774193548386
1994-03-30,147.1838709677419
1994-03-31,147.2
1994-04-01,147.20689655172413
1994-04-04,147.22758620689655
1994-04-05,147.2344827586207
1994-04-06,147.24137931034483
1994-04-07,147.24827586206897
1994-04-08,147.2551724137931
1994-04-11,147.27586206896552
1994-04-12,147.28275862068966
1994-04-13,147.2896551724138
1994-04-14,147.29655172413794
1994-04-15,147.30344827586205
1994-04-18,147.32413793103447
1994-04-19,147.3310344827586
1994-04-20,147.33793103448275
1994-04-21,147.3448275862069
1994-04-22,147.35172413793103
1994-04-25,147.37241379310345
1994-04-26,147.3793103448276
1994-04-27,147.38620689655173
1994-04-28,147.39310344827587
1994-04-29,147.4
1994-05-02,147.409375
1994-05-03,147.4125
1994-05-04,147.415625
1994-05-05,147.41875000000002
1994-05-06,147.421875
1994-05-09,147.43125
1994-05-10,147.43437500000002
1994-05-11,147.4375
1994-05-12,147.440625
1994-05-13,147.44375
1994-05-16,147.453125
1994-05-17,147.45625
1994-05-18,147.459375
1994-05-19,147.4625
1994-05-20,147.465625
1994-05-23,147.475
1994-05-24,147.478125
1994-05-25,147.48125
1994-05-26,147.484375
1994-05-27,147.4875
1994-05-30,147.496875
1994-05-31,147.5
1994-06-01,147.51666666666668
1994-06-02,147.53333333333333
1994-06-03,147.55
1994-06-06,147.6
1994-06-07,147.61666666666667
1994-06-08,147.63333333333333
1994-06-09,147.65
1994-06-10,147.66666666666666
1994-06-13,147.71666666666667
1994-06-14,147.73333333333332
1994-06-15,147.75
1994-06-16,147.76666666666668
1994-06-17,147.78333333333333
1994-06-20,147.83333333333334
1994-06-21,147.85
1994-06-22,147.86666666666667
1994-06-23,147.88333333333333
1994-06-24,147.9
1994-06-27,147.95
1994-06-28,147.96666666666667
1994-06-29,147.98333333333332
1994-06-30,148.0
1994-07-01,148.01379310344828
1994-07-04,148.05517241379312
1994-07-05,148.06896551724137
1994-07-06,148.08275862068965
1994-07-07,148.09655172413792
1994-07-08,148.1103448275862
1994-07-11,148.15172413793104
1994-07-12,148.16551724137932
1994-07-13,148.1793103448276
1994-07-14,148.19310344827588
1994-07-15,148.20689655172413
1994-07-18,148.24827586206897
1994-07-19,148.26206896551724
1994-07-20,148.27586206896552
1994-07-21,148.2896551724138
1994-07-22,148.30344827586208
1994-07-25,148.3448275862069
1994-07-26,148.35862068965517
1994-07-27,148.37241379310345
1994-07-28,148.38620689655173
1994-07-29,148.4
1994-08-01,148.45454545454547
1994-08-02,148.47272727272727
1994-08-03,148.4909090909091
1994-08-04,148.5090909090909
1994-08-05,148.52727272727273
1994-08-08,148.5818181818182
1994-08-09,148.6
1994-08-10,148.61818181818182
1994-08-11,148.63636363636363
1994-08-12,148.65454545454546
1994-08-15,148.70909090909092
1994-08-16,148.72727272727272
1994-08-17,148.74545454545455
1994-08-18,148.76363636363638
1994-08-19,148.78181818181818
1994-08-22,148.83636363636364
1994-08-23,148.85454545454544
1994-08-24,148.87272727272727
1994-08-25,148.8909090909091
1994-08-26,148.9090909090909
1994-08-29,148.96363636363637
1994-08-30,148.98181818181817
1994-08-31,149.0
1994-09-01,149.01333333333332
1994-09-02,149.02666666666667
1994-09-05,149.06666666666666
1994-09-06,149.08
1994-09-07,149.09333333333333
1994-09-08,149.10666666666665
1994-09-09,149.12
1994-09-12,149.16
1994-09-13,149.17333333333335
1994-09-14,149.18666666666667
1994-09-15,149.20000000000002
1994-09-16,149.21333333333334
1994-09-19,149.25333333333333
1994-09-20,149.26666666666668
1994-09-21,149.28
1994-09-22,149.29333333333335
1994-09-23,149.30666666666667
1994-09-26,149.34666666666666
1994-09-27,149.36
1994-09-28,149.37333333333333
1994-09-29,149.38666666666668
1994-09-30,149.4
1994-10-03,149.40967741935484
1994-10-04,149.41290322580645
1994-10-05,149.41612903225806
1994-10-06,149.4193548387097
1994-10-07,149.4225806451613
1994-10-10,149.43225806451613
1994-10-11,149.43548387096774
1994-10-12,149.43870967741935
1994-10-13,149.44193548387096
1994-10-14,149.44516129032257
1994-10-17,149.45483870967743
1994-10-18,149.45806451612904
1994-10-19,149.46129032258065
1994-10-20,149.46451612903226
1994-10-21,149.46774193548387
1994-10-24,149.4774193548387
1994-10-25,149.4806451612903
1994-10-26,149.48387096774195
1994-10-27,149.48709677419356
1994-10-28,149.49032258064517
1994-10-31,149.5
1994-11-01,149.50666666666666
1994-11-02,149.51333333333332
1994-11-03,149.52
1994-11-04,149.52666666666667
1994-11-07,149.54666666666665
1994-11-08,149.55333333333334
1994-11-09,149.56
1994-11-10,149.56666666666666
1994-11-11,149.57333333333332
1994-11-14,149.59333333333333
1994-11-15,149.6
1994-11-16,149.60666666666665
1994-11-17,149.61333333333332
1994-11-18,149.62
1994-11-21,149.64
1994-11-22,149.64666666666665
1994-11-23,149.65333333333334
1994-11-24,149.66
1994-11-25,149.66666666666666
1994-11-28,149.68666666666667
1994-11-29,149.69333333333333
1994-11-30,149.7
1994-12-01,149.7
1994-12-02,149.7
1994-12-05,149.7
1994-12-06,149.7
1994-12-07,149.7
1994-12-08,149.7
1994-12-09,149.7
1994-12-12,149.7
1994-12-13,149.7
1994-12-14,149.7
1994-12-15,149.7
1994-12-16,149.7
1994-12-19,149.7
1994-12-20,149.7
1994-12-21,149.7
1994-12-22,149.7
1994-12-23,149.7
1994-12-26,149.7
1994-12-27,149.7
1994-12-28,149.7
1994-12-29,149.7
1994-12-30,149.7
1995-01-02,149.75625
1995-01-03,149.775
1995-01-04,149.79375
1995-01-05,149.8125
1995-01-06,149.83124999999998
1995-01-09,149.8875
1995-01-10,149.90625
1995-01-11,149.925
1995-01-12,149.94375
1995-01-13,149.9625
1995-01-16,150.01875
1995-01-17,150.0375
1995-01-18,150.05625
1995-01-19,150.07500000000002
1995-01-20,150.09375
1995-01-23,150.15
1995-01-24,150.16875000000002
1995-01-25,150.1875
1995-01-26,150.20625
1995-01-27,150.22500000000002
1995-01-30,150.28125
1995-01-31,150.3
1995-02-01,150.32142857142858
1995-02-02,150.34285714285716
1995-02-03,150.36428571428573
1995-02-06,150.42857142857144
1995-02-07,150.45000000000002
1995-02-08,150.4714285714286
1995-02-09,150.49285714285716
1995-02-10,150.51428571428573
1995-02-13,150.57857142857145
1995-02-14,150.6
1995-02-15,150.62142857142857
1995-02-16,150.64285714285714
1995-02-17,150.6642857142857
1995-02-20,150.72857142857143
1995-02-21,150.75
1995-02-22,150.77142857142857
1995-02-23,150.79285714285714
1995-02-24,150.81428571428572
1995-02-27,150.87857142857143
1995-02-28,150.9
1995-03-01,150.91612903225808
1995-03-02,150.93225806451613
1995-03-03,150.9483870967742
1995-03-06,150.9967741935484
1995-03-07,151.01290322580647
1995-03-08,151.02903225806452
1995-03-09,151.0451612903226
1995-03-10,151.06129032258065
1995-03-13,151.10967741935485
1995-03-14,151.1258064516129
1995-03-15,151.14193548387098
1995-03-16,151.15806451612903
1995-03-17,151.1741935483871
1995-03-20,151.2225806451613
1995-03-21,151.23870967741937
1995-03-22,151.25483870967741
1995-03-23,151.2709677419355
1995-03-24,151.28709677419354
1995-03-27,151.33548387096775
1995-03-28,151.3516129032258
1995-03-29,151.36774193548388
1995-03-30,151.38387096774193
1995-03-31,151.4
1995-04-03,151.45357142857142
1995-04-04,151.4714285714286
1995-04-05,151.48928571428573
1995-04-06,151.50714285714287
1995-04-07,151.525
1995-04-10,151.57857142857142
1995-04-11,151.5964285714286
1995-04-12,151.61428571428573
1995-04-13,151.63214285714287
1995-04-14,151.65
1995-04-17,151.70357142857142
1995-04-18,151.7214285714286
1995-04-19,151.73928571428573
1995-04-20,151.75714285714287
1995-04-21,151.775
1995-04-24,151.82857142857142
1995-04-25,151.8464285714286
1995-04-26,151.86428571428573
1995-04-27,151.88214285714287
1995-04-28,151.9
1995-05-01,151.92727272727274
1995-05-02,151.93636363636364
1995-05-03,151.94545454545454
1995-05-04,151.95454545454547
1995-05-05,151.96363636363637
1995-05-08,151.9909090909091
1995-05-09,152.0
1995-05-10,152.0090909090909
1995-05-11,152.01818181818183
1995-05-12,152.02727272727273
1995-05-15,152.05454545454546
1995-05-16,152.06363636363636
1995-05-17,152.07272727272726
1995-05-18,152.08181818181816
1995-05-19,152.0909090909091
1995-05-22,152.11818181818182
1995-05-23,152.12727272727273
1995-05-24,152.13636363636363
1995-05-25,152.14545454545453
1995-05-26,152.15454545454546
1995-05-29,152.18181818181816
1995-05-30,152.1909090909091
1995-05-31,152.2
1995-06-01,152.20999999999998
1995-06-02,152.22
1995-06-05,152.25
1995-06-06,152.26
1995-06-07,152.26999999999998
1995-06-08,152.28
1995-06-09,152.29
1995-06-12,152.32
1995-06-13,152.32999999999998
1995-06-14,152.34
1995-06-15,152.35
1995-06-16,152.35999999999999
1995-06-19,152.39
1995-06-20,152.4
1995-06-21,152.41
1995-06-22,152.42
1995-06-23,152.43
1995-06-26,152.46
1995-06-27,152.47
1995-06-28,152.48
1995-06-29,152.49
1995-06-30,152.5
1995-07-03,152.5
1995-07-04,152.5
1995-07-05,152.5
1995-07-06,152.5
1995-07-07,152.5
1995-07-10,152.5
1995-07-11,152.5
1995-07-12,152.5
1995-07-13,152.5
1995-07-14,152.5
1995-07-17,152.5
1995-07-18,152.5
1995-07-19,152.5
1995-07-20,152.5
1995-07-21,152.5
1995-07-24,152.5
1995-07-25,152.5
1995-07-26,152.5
1995-07-27,152.5
1995-07-28,152.5
1995-07-31,152.5
1995-08-01,152.51290322580644
1995-08-02,152.5258064516129
1995-08-03,152.53870967741935
1995-08-04,152.55161290322582
1995-08-07,152.59032258064516
1995-08-08,152.6032258064516
1995-08-09,152.61612903225807
1995-08-10,152.6290322580645
1995-08-11,152.64193548387098
1995-08-14,152.68064516129033
1995-08-15,152.69354838709677
1995-08-16,152.70645161290324
1995-08-17,152.71935483870968
1995-08-18,152.73225806451615
1995-08-21,152.7709677419355
1995-08-22,152.78387096774193
1995-08-23,152.7967741935484
1995-08-24,152.80967741935484
1995-08-25,152.82258064516128
1995-08-28,152.86129032258066
1995-08-29,152.8741935483871
1995-08-30,152.88709677419357
1995-08-31,152.9
1995-09-01,152.91034482758621
1995-09-04,152.94137931034484
1995-09-05,152.95172413793102
1995-09-06,152.96206896551723
1995-09-07,152.97241379310344
1995-09-08,152.98275862068965
1995-09-11,153.01379310344828
1995-09-12,153.0241379310345
1995-09-13,153.0344827586207
1995-09-14,153.0448275862069
1995-09-15,153.0551724137931
1995-09-18,153.08620689655172
1995-09-19,153.09655172413792
1995-09-20,153.10689655172413
1995-09-21,153.11724137931034
1995-09-22,153.12758620689655
1995-09-25,153.15862068965515
1995-09-26,153.16896551724136
1995-09-27,153.17931034482757
1995-09-28,153.18965517241378
1995-09-29,153.2
1995-10-02,153.246875
1995-10-03,153.2625
1995-10-04,153.278125
1995-10-05,153.29375
1995-10-06,153.309375
1995-10-09,153.35625
1995-10-10,153.371875
1995-10-11,153.3875
1995-10-12,153.403125
1995-10-13,153.41875
1995-10-16,153.465625
1995-10-17,153.48125
1995-10-18,153.496875
1995-10-19,153.5125
1995-10-20,153.528125
1995-10-23,153.575
1995-10-24,153.590625
1995-10-25,153.60625
1995-10-26,153.621875
1995-10-27,153.6375
1995-10-30,153.684375
1995-10-31,153.7
1995-11-01,153.69666666666666
1995-11-02,153.69333333333333
1995-11-03,153.69
1995-11-06,153.67999999999998
1995-11-07,153.67666666666665
1995-11-08,153.67333333333332
1995-11-09,153.67
1995-11-10,153.66666666666666
1995-11-13,153.65666666666667
1995-11-14,153.65333333333334
1995-11-15,153.64999999999998
1995-11-16,153.64666666666665
1995-11-17,153.64333333333332
1995-11-20,153.63333333333333
1995-11-21,153.63
1995-11-22,153.62666666666667
1995-11-23,153.62333333333333
1995-11-24,153.62
1995-11-27,153.60999999999999
1995-11-28,153.60666666666665
1995-11-29,153.60333333333332
1995-11-30,153.6
1995-12-01,153.59655172413792
1995-12-04,153.58620689655172
1995-12-05,153.58275862068965
1995-12-06,153.57931034482758
1995-12-07,153.5758620689655
1995-12-08,153.57241379310344
1995-12-11,153.56206896551723
1995-12-12,153.55862068965516
1995-12-13,153.5551724137931
1995-12-14,153.55172413793102
1995-12-15,153.54827586206898
1995-12-18,153.53793103448277
1995-12-19,153.5344827586207
1995-12-20,153.53103448275863
1995-12-21,153.52758620689656
1995-12-22,153.5241379310345
1995-12-25,153.51379310344828
1995-12-26,153.5103448275862
1995-12-27,153.50689655172414
1995-12-28,153.50344827586207
1995-12-29,153.5
1996-01-01,153.5818181818182
1996-01-02,153.60909090909092
1996-01-03,153.63636363636363
1996-01-04,153.66363636363636
1996-01-05,153.6909090909091
1996-01-08,153.77272727272728
1996-01-09,153.8
1996-01-10,153.82727272727274
1996-01-11,153.85454545454544
1996-01-12,153.88181818181818
1996-01-15,153.96363636363637
1996-01-16,153.9909090909091
1996-01-17,154.01818181818183
1996-01-18,154.04545454545456
1996-01-19,154.07272727272726
1996-01-22,154.15454545454546
1996-01-23,154.1818181818182
1996-01-24,154.20909090909092
1996-01-25,154.23636363636365
1996-01-26,154.26363636363638
1996-01-29,154.34545454545454
1996-01-30,154.37272727272727
1996-01-31,154.4
1996-02-01,154.41724137931035
1996-02-02,154.4344827586207
1996-02-05,154.48620689655172
1996-02-06,154.50344827586207
1996-02-07,154.52068965517242
1996-02-08,154.53793103448277
1996-02-09,154.55517241379312
1996-02-12,154.60689655172413
1996-02-13,154.62413793103448
1996-02-14,154.64137931034483
1996-02-15,154.65862068965518
1996-02-16,154.67586206896553
1996-02-19,154.72758620689655
1996-02-20,154.7448275862069
1996-02-21,154.76206896551724
1996-02-22,154.7793103448276
1996-02-23,154.79655172413794
1996-02-26,154.84827586206896
1996-02-27,154.8655172413793
1996-02-28,154.88275862068966
1996-02-29,154.9
1996-03-01,154.92758620689656
1996-03-04,155.0103448275862
1996-03-05,155.03793103448277
1996-03-06,155.06551724137933
1996-03-07,155.09310344827585
1996-03-08,155.1206896551724
1996-03-11,155.20344827586206
1996-03-12,155.23103448275862
1996-03-13,155.25862068965517
1996-03-14,155.28620689655173
1996-03-15,155.31379310344826
1996-03-18,155.39655172413794
1996-03-19,155.42413793103447
1996-03-20,155.45172413793102
1996-03-21,155.47931034482758
1996-03-22,155.50689655172414
1996-03-25,155.58965517241379
1996-03-26,155.61724137931034
1996-03-27,155.64482758620687
1996-03-28,155.67241379310343
1996-03-29,155.7
1996-04-01,155.75625
1996-04-02,155.775
1996-04-03,155.79375
1996-04-04,155.8125
1996-04-05,155.83124999999998
1996-04-08,155.8875
1996-04-09,155.90625
1996-04-10,155.925
1996-04-11,155.94375
1996-04-12,155.9625
1996-04-15,156.01875
1996-04-16,156.0375
1996-04-17,156.05625
1996-04-18,156.07500000000002
1996-04-19,156.09375
1996-04-22,156.15
1996-04-23,156.16875000000002
1996-04-24,156.1875
1996-04-25,156.20625
1996-04-26,156.22500000000002
1996-04-29,156.28125
1996-04-30,156.3
1996-05-01,156.30967741935484
1996-05-02,156.3193548387097
1996-05-03,156.32903225806453
1996-05-06,156.35806451612905
1996-05-07,156.36774193548388
1996-05-08,156.3774193548387
1996-05-09,156.38709677419357
1996-05-10,156.3967741935484
1996-05-13,156.4258064516129
1996-05-14,156.43548387096774
1996-05-15,156.44516129032257
1996-05-16,156.45483870967743
1996-05-17,156.46451612903226
1996-05-20,156.49354838709678
1996-05-21,156.5032258064516
1996-05-22,156.51290322580644
1996-05-23,156.5225806451613
1996-05-24,156.53225806451613
1996-05-27,156.56129032258065
1996-05-28,156.57096774193548
1996-05-29,156.5806451612903
1996-05-30,156.59032258064516
1996-05-31,156.6
1996-06-03,156.61071428571427
1996-06-04,156.6142857142857
1996-06-05,156.61785714285713
1996-06-06,156.62142857142857
1996-06-07,156.625
1996-06-10,156.63571428571427
1996-06-11,156.6392857142857
1996-06-12,156.64285714285714
1996-06-13,156.64642857142857
1996-06-14,156.64999999999998
1996-06-17,156.66071428571428
1996-06-18,156.6642857142857
1996-06-19,156.66785714285714
1996-06-20,156.67142857142855
1996-06-21,156.67499999999998
1996-06-24,156.68571428571428
1996-06-25,156.68928571428572
1996-06-26,156.69285714285712
1996-06-27,156.69642857142856
1996-06-28,156.7
1996-07-01,156.72727272727272
1996-07-02,156.73636363636362
1996-07-03,156.74545454545455
1996-07-04,156.75454545454545
1996-07-05,156.76363636363635
1996-07-08,156.79090909090908
1996-07-09,156.79999999999998
1996-07-10,156.8090909090909
1996-07-11,156.8181818181818
1996-07-12,156.8272727272727
1996-07-15,156.85454545454544
1996-07-16,156.86363636363635
1996-07-17,156.87272727272727
1996-07-18,156.88181818181818
1996-07-19,156.89090909090908
1996-07-22,156.9181818181818
1996-07-23,156.92727272727274
1996-07-24,156.93636363636364
1996-07-25,156.94545454545454
1996-07-26,156.95454545454544
1996-07-29,156.98181818181817
1996-07-30,156.9909090909091
1996-07-31,157.0
1996-08-01,157.01
1996-08-02,157.02
1996-08-05,157.05
1996-08-06,157.06
1996-08-07,157.07
1996-08-08,157.08
1996-08-09,157.09
1996-08-12,157.12
1996-08-13,157.13
1996-08-14,157.14000000000001
1996-08-15,157.15
1996-08-16,157.16
1996-08-19,157.19
1996-08-20,157.20000000000002
1996-08-21,157.21
1996-08-22,157.22
1996-08-23,157.23000000000002
1996-08-26,157.26000000000002
1996-08-27,157.27
1996-08-28,157.28
1996-08-29,157.29000000000002
1996-08-30,157.3
1996-09-02,157.34838709677422
1996-09-03,157.36451612903227
1996-09-04,157.38064516129035
1996-09-05,157.3967741935484
1996-09-06,157.41290322580647
1996-09-09,157.46129032258065
1996-09-10,157.47741935483873
1996-09-11,157.49354838709678
1996-09-12,157.50967741935486
1996-09-13,157.5258064516129
1996-09-16,157.57419354838711
1996-09-17,157.59032258064516
1996-09-18,157.60645161290324
1996-09-19,157.6225806451613
1996-09-20,157.63870967741937
1996-09-23,157.68709677419355
1996-09-24,157.70322580645163
1996-09-25,157.71935483870968
1996-09-26,157.73548387096776
1996-09-27,157.7516129032258
1996-09-30,157.8
1996-10-01,157.8161290322581
1996-10-02,157.83225806451614
1996-10-03,157.84838709677422
1996-10-04,157.86451612903227
1996-10-07,157.91290322580647
1996-10-08,157.92903225806452
1996-10-09,157.9451612903226
1996-10-10,157.96129032258065
1996-10-11,157.97741935483873
1996-10-14,158.0258064516129
1996-10-15,158.041935483871
1996-10-16,158.05806451612904
1996-10-17,158.07419354838711
1996-10-18,158.09032258064516
1996-10-21,158.13870967741937
1996-10-22,158.15483870967742
1996-10-23,158.1709677419355
1996-10-24,158.18709677419355
1996-10-25,158.20322580645163
1996-10-28,158.2516129032258
1996-10-29,158.26774193548388
1996-10-30,158.28387096774193
1996-10-31,158.3
1996-11-01,158.31034482758622
1996-11-04,158.34137931034485
1996-11-05,158.35172413793103
1996-11-06,158.36206896551724
1996-11-07,158.37241379310345
1996-11-08,158.38275862068966
1996-11-11,158.41379310344828
1996-11-12,158.4241379310345
1996-11-13,158.4344827586207
1996-11-14,158.4448275862069
1996-11-15,158.4551724137931
1996-11-18,158.48620689655172
1996-11-19,158.49655172413793
1996-11-20,158.50689655172414
1996-11-21,158.51724137931035
1996-11-22,158.52758620689656
1996-11-25,158.55862068965516
1996-11-26,158.56896551724137
1996-11-27,158.57931034482758
1996-11-28,158.58965517241379
1996-11-29,158.6
1996-12-02,158.6
1996-12-03,158.6
1996-12-04,158.6
1996-12-05,158.6
1996-12-06,158.6
1996-12-09,158.6
1996-12-10,158.6
1996-12-11,158.6
1996-12-12,158.6
1996-12-13,158.6
1996-12-16,158.6
1996-12-17,158.6
1996-12-18,158.6
1996-12-19,158.6
1996-12-20,158.6
1996-12-23,158.6
1996-12-24,158.6
1996-12-25,158.6
1996-12-26,158.6
1996-12-27,158.6
1996-12-30,158.6
1996-12-31,158.6
1997-01-01,158.61612903225807
1997-01-02,158.63225806451612
1997-01-03,158.6483870967742
1997-01-06,158.69677419354838
1997-01-07,158.71290322580646
1997-01-08,158.7290322580645
1997-01-09,158.74516129032259
1997-01-10,158.76129032258063
1997-01-13,158.80967741935484
1997-01-14,158.8258064516129
1997-01-15,158.84193548387097
1997-01-16,158.85806451612902
1997-01-17,158.8741935483871
1997-01-20,158.92258064516128
1997-01-21,158.93870967741935
1997-01-22,158.9548387096774
1997-01-23,158.97096774193548
1997-01-24,158.98709677419353
1997-01-27,159.03548387096774
1997-01-28,159.0516129032258
1997-01-29,159.06774193548387
1997-01-30,159.08387096774192
1997-01-31,159.1
1997-02-03,159.1535714285714
1997-02-04,159.17142857142858
1997-02-05,159.18928571428572
1997-02-06,159.20714285714286
1997-02-07,159.225
1997-02-10,159.2785714285714
1997-02-11,159.29642857142858
1997-02-12,159.31428571428572
1997-02-13,159.33214285714286
1997-02-14,159.35
1997-02-17,159.4035714285714
1997-02-18,159.42142857142858
1997-02-19,159.43928571428572
1997-02-20,159.45714285714286
1997-02-21,159.475
1997-02-24,159.5285714285714
1997-02-25,159.54642857142858
1997-02-26,159.56428571428572
1997-02-27,159.58214285714286
1997-02-28,159.6
1997-03-03,159.63870967741934
1997-03-04,159.6516129032258
1997-03-05,159.66451612903225
1997-03-06,159.67741935483872
1997-03-07,159.69032258064516
1997-03-10,159.7290322580645
1997-03-11,159.74193548387098
1997-03-12,159.75483870967741
1997-03-13,159.76774193548385
1997-03-14,159.78064516129032
1997-03-17,159.81935483870967
1997-03-18,159.83225806451614
1997-03-19,159.84516129032258
1997-03-20,159.85806451612902
1997-03-21,159.8709677419355
1997-03-24,159.90967741935484
1997-03-25,159.92258064516128
1997-03-26,159.93548387096774
1997-03-27,159.94838709677418
1997-03-28,159.96129032258065
1997-03-31,160.0
1997-04-01,160.00666666666666
1997-04-02,160.01333333333332
1997-04-03,160.02
1997-04-04,160.02666666666667
1997-04-07,160.04666666666665
1997-04-08,160.05333333333334
1997-04-09,160.06
1997-04-10,160.06666666666666
1997-04-11,160.07333333333332
1997-04-14,160.09333333333333
1997-04-15,160.1
1997-04-16,160.10666666666665
1997-04-17,160.11333333333332
1997-04-18,160.12
1997-04-21,160.14
1997-04-22,160.14666666666665
1997-04-23,160.15333333333334
1997-04-24,160.16
1997-04-25,160.16666666666666
1997-04-28,160.18666666666667
1997-04-29,160.19333333333333
1997-04-30,160.2
1997-05-01,160.19666666666666
1997-05-02,160.19333333333333
1997-05-05,160.1833333333333
1997-05-06,160.17999999999998
1997-05-07,160.17666666666665
1997-05-08,160.17333333333332
1997-05-09,160.17
1997-05-12,160.16
1997-05-13,160.15666666666667
1997-05-14,160.15333333333334
1997-05-15,160.14999999999998
1997-05-16,160.14666666666665
1997-05-19,160.13666666666666
1997-05-20,160.13333333333333
1997-05-21,160.13
1997-05-22,160.12666666666667
1997-05-23,160.12333333333333
1997-05-26,160.11333333333332
1997-05-27,160.10999999999999
1997-05-28,160.10666666666665
1997-05-29,160.10333333333332
1997-05-30,160.1
1997-06-02,160.11935483870968
1997-06-03,160.1258064516129
1997-06-04,160.13225806451612
1997-06-05,160.13870967741934
1997-06-06,160.1451612903226
1997-06-09,160.16451612903225
1997-06-10,160.17096774193547
1997-06-11,160.17741935483872
1997-06-12,160.18387096774194
1997-06-13,160.19032258064516
1997-06-16,160.20967741935485
1997-06-17,160.21612903225807
1997-06-18,160.2225806451613
1997-06-19,160.22903225806454
1997-06-20,160.23548387096776
1997-06-23,160.25483870967741
1997-06-24,160.26129032258066
1997-06-25,160.26774193548388
1997-06-26,160.2741935483871
1997-06-27,160.28064516129032
1997-06-30,160.3
1997-07-01,160.30645161290323
1997-07-02,160.31290322580645
1997-07-03,160.3193548387097
1997-07-04,160.32580645161292
1997-07-07,160.34516129032258
1997-07-08,160.35161290322583
1997-07-09,160.35806451612905
1997-07-10,160.36451612903227
1997-07-11,160.3709677419355
1997-07-14,160.39032258064518
1997-07-15,160.3967741935484
1997-07-16,160.40322580645162
1997-07-17,160.40967741935484
1997-07-18,160.41612903225806
1997-07-21,160.43548387096774
1997-07-22,160.44193548387096
1997-07-23,160.44838709677418
1997-07-24,160.45483870967743
1997-07-25,160.46129032258065
1997-07-28,160.4806451612903
1997-07-29,160.48709677419356
1997-07-30,160.49354838709678
1997-07-31,160.5
1997-08-01,160.5103448275862
1997-08-04,160.54137931034484
1997-08-05,160.55172413793105
1997-08-06,160.56206896551726
1997-08-07,160.57241379310346
1997-08-08,160.58275862068965
1997-08-11,160.61379310344827
1997-08-12,160.62413793103448
1997-08-13,160.6344827586207
1997-08-14,160.6448275862069
1997-08-15,160.6551724137931
1997-08-18,160.68620689655174
1997-08-19,160.69655172413795
1997-08-20,160.70689655172416
1997-08-21,160.71724137931037
1997-08-22,160.72758620689655
1997-08-25,160.75862068965517
1997-08-26,160.76896551724138
1997-08-27,160.7793103448276
1997-08-28,160.7896551724138
1997-08-29,160.8
1997-09-01,160.8375
1997-09-02,160.85000000000002
1997-09-03,160.8625
1997-09-04,160.875
1997-09-05,160.88750000000002
1997-09-08,160.925
1997-09-09,160.9375
1997-09-10,160.95000000000002
1997-09-11,160.9625
1997-09-12,160.975
1997-09-15,161.0125
1997-09-16,161.025
1997-09-17,161.0375
1997-09-18,161.05
1997-09-19,161.0625
1997-09-22,161.1
1997-09-23,161.11249999999998
1997-09-24,161.125
1997-09-25,161.1375
1997-09-26,161.15
1997-09-29,161.1875
1997-09-30,161.2
1997-10-01,161.21290322580643
1997-10-02,161.2258064516129
1997-10-03,161.23870967741934
1997-10-06,161.2774193548387
1997-10-07,161.29032258064515
1997-10-08,161.3032258064516
1997-10-09,161.31612903225806
1997-10-10,161.3290322580645
1997-10-13,161.36774193548385
1997-10-14,161.38064516129032
1997-10-15,161.39354838709676
1997-10-16,161.40645161290323
1997-10-17,161.41935483870967
