Date,Globalization Index
1959-03-27,36.5294764819512
1959-03-30,36.536780916360705
1959-03-31,36.54408535077022
1959-04-01,36.55138978517972
1959-04-02,36.55869421958923
1959-04-03,36.56599865399874
1959-04-06,36.573303088408245
1959-04-07,36.58060752281776
1959-04-08,36.58791195722726
1959-04-09,36.595216391636775
1959-04-10,36.60252082604628
1959-04-13,36.60982526045579
1959-04-14,36.6171296948653
1959-04-15,36.6244341292748
1959-04-16,36.631738563684316
1959-04-17,36.63904299809382
1959-04-20,36.64634743250333
1959-04-21,36.65365186691284
1959-04-22,36.66095630132235
1959-04-23,36.668260735731856
1959-04-24,36.67556517014137
1959-04-27,36.68286960455087
1959-04-28,36.69017403896038
1959-04-29,36.69747847336989
1959-04-30,36.704782907779396
1959-05-01,36.71208734218891
1959-05-04,36.719391776598414
1959-05-05,36.726696211007926
1959-05-06,36.73400064541743
1959-05-07,36.74130507982694
1959-05-08,36.74860951423645
1959-05-11,36.755913948645954
1959-05-12,36.76321838305547
1959-05-13,36.77052281746497
1959-05-14,36.777827251874484
1959-05-15,36.78513168628399
1959-05-18,36.7924361206935
1959-05-19,36.79974055510301
1959-05-20,36.80704498951251
1959-05-21,36.814349423922025
1959-05-22,36.82165385833153
1959-05-25,36.82895829274104
1959-05-26,36.83626272715055
1959-05-27,36.84356716156006
1959-05-28,36.850871595969565
1959-05-29,36.85817603037907
1959-06-01,36.86548046478858
1959-06-02,36.87278489919809
1959-06-03,36.8800893336076
1959-06-04,36.887393768017105
1959-06-05,36.89469820242662
1959-06-08,36.90200263683612
1959-06-09,36.909307071245635
1959-06-10,36.91661150565514
1959-06-11,36.923915940064646
1959-06-12,36.93122037447416
1959-06-15,36.93852480888366
1959-06-16,36.945829243293176
1959-06-17,36.95313367770268
1959-06-18,36.96043811211219
1959-06-19,36.9677425465217
1959-06-22,36.97504698093121
1959-06-23,36.982351415340716
1959-06-24,36.98965584975022
1959-06-25,36.996960284159734
1959-06-26,37.00426471856924
1959-06-29,37.01156915297875
1959-06-30,37.018873587388256
1959-07-01,37.02617802179777
1959-07-02,37.033482456207274
1959-07-03,37.04078689061678
1959-07-06,37.04809132502629
1959-07-07,37.0553957594358
1959-07-08,37.06270019384531
1959-07-09,37.070004628254814
1959-07-10,37.07730906266433
1959-07-13,37.08461349707383
1959-07-14,37.09191793148334
1959-07-15,37.09922236589285
1959-07-16,37.106526800302355
1959-07-17,37.11383123471187
1959-07-20,37.12113566912137
1959-07-21,37.128440103530885
1959-07-22,37.13574453794039
1959-07-23,37.1430489723499
1959-07-24,37.15035340675941
1959-07-27,37.15765784116891
1959-07-28,37.164962275578425
1959-07-29,37.17226670998793
1959-07-30,37.17957114439744
1959-07-31,37.18687557880695
1959-08-03,37.19418001321646
1959-08-04,37.201484447625965
1959-08-05,37.20878888203548
1959-08-06,37.21609331644498
1959-08-07,37.22339775085449
1959-08-10,37.230702185264
1959-08-11,37.238006619673506
1959-08-12,37.24531105408302
1959-08-13,37.25261548849252
1959-08-14,37.259919922902036
1959-08-17,37.26722435731154
1959-08-18,37.274528791721046
1959-08-19,37.28183322613056
1959-08-20,37.289137660540064
1959-08-21,37.296442094949576
1959-08-24,37.30374652935908
1959-08-25,37.311050963768594
1959-08-26,37.3183553981781
1959-08-27,37.32565983258761
1959-08-28,37.33296426699712
1959-08-31,37.34026870140662
1959-09-01,37.347573135816134
1959-09-02,37.35487757022564
1959-09-03,37.36218200463515
1959-09-04,37.36948643904466
1959-09-07,37.37679087345417
1959-09-08,37.384095307863674
1959-09-09,37.39139974227318
1959-09-10,37.39870417668269
1959-09-11,37.4060086110922
1959-09-14,37.41331304550171
1959-09-15,37.420617479911215
1959-09-16,37.42792191432073
1959-09-17,37.43522634873023
1959-09-18,37.442530783139745
1959-09-21,37.44983521754925
1959-09-22,37.457139651958755
1959-09-23,37.46444408636827
1959-09-24,37.47174852077777
1959-09-25,37.479052955187285
1959-09-28,37.48635738959679
1959-09-29,37.4936618240063
1959-09-30,37.50096625841581
1959-10-01,37.50827069282532
1959-10-02,37.515575127234825
1959-10-05,37.52287956164433
1959-10-06,37.53018399605384
1959-10-07,37.53748843046335
1959-10-08,37.54479286487286
1959-10-09,37.552097299282366
1959-10-12,37.55940173369188
1959-10-13,37.56670616810138
1959-10-14,37.57401060251089
1959-10-15,37.5813150369204
1959-10-16,37.588619471329906
1959-10-19,37.59592390573942
1959-10-20,37.603228340148924
1959-10-21,37.610532774558436
1959-10-22,37.61783720896794
1959-10-23,37.625141643377454
1959-10-26,37.63244607778696
1959-10-27,37.639750512196464
1959-10-28,37.64705494660598
1959-10-29,37.65435938101548
1959-10-30,37.661663815424994
1959-11-02,37.6689682498345
1959-11-03,37.67627268424401
1959-11-04,37.68357711865352
1959-11-05,37.69088155306302
1959-11-06,37.698185987472534
1959-11-09,37.70549042188204
1959-11-10,37.71279485629155
1959-11-11,37.72009929070106
1959-11-12,37.72740372511057
1959-11-13,37.734708159520075
1959-11-16,37.74201259392959
1959-11-17,37.74931702833909
1959-11-18,37.7566214627486
1959-11-19,37.76392589715811
1959-11-20,37.771230331567615
1959-11-23,37.77853476597713
1959-11-24,37.78583920038663
1959-11-25,37.793143634796145
1959-11-26,37.80044806920565
1959-11-27,37.807752503615156
1959-11-30,37.81505693802467
1959-12-01,37.82236137243417
1959-12-02,37.829665806843686
1959-12-03,37.83697024125319
1959-12-04,37.8442746756627
1959-12-07,37.85157911007221
1959-12-08,37.85888354448172
1959-12-09,37.866187978891226
1959-12-10,37.87349241330073
1959-12-11,37.88079684771024
1959-12-14,37.88810128211975
1959-12-15,37.89540571652926
1959-12-16,37.902710150938766
1959-12-17,37.91001458534828
1959-12-18,37.917319019757784
1959-12-21,37.92462345416729
1959-12-22,37.9319278885768
1959-12-23,37.93923232298631
1959-12-24,37.94653675739582
1959-12-25,37.953841191805324
1959-12-28,37.96114562621484
1959-12-29,37.96845006062434
1959-12-30,37.975754495033854
1959-12-31,37.98305892944336
1960-01-01,36.08390598297119
1960-01-04,36.091210417380694
1960-01-05,36.098514851790206
1960-01-06,36.10581928619971
1960-01-07,36.113123720609224
1960-01-08,36.12042815501873
1960-01-11,36.12773258942824
1960-01-12,36.13503702383775
1960-01-13,36.14234145824726
1960-01-14,36.149645892656764
1960-01-15,36.15695032706627
1960-01-18,36.16425476147578
1960-01-19,36.17155919588529
1960-01-20,36.1788636302948
1960-01-21,36.186168064704304
1960-01-22,36.19347249911382
1960-01-25,36.20077693352332
1960-01-26,36.20808136793283
1960-01-27,36.21538580234234
1960-01-28,36.222690236751845
1960-01-29,36.22999467116136
1960-02-01,36.23729910557086
1960-02-02,36.244603539980375
1960-02-03,36.25190797438988
1960-02-04,36.25921240879939
1960-02-05,36.2665168432089
1960-02-08,36.2738212776184
1960-02-09,36.281125712027915
1960-02-10,36.28843014643742
1960-02-11,36.29573458084693
1960-02-12,36.30303901525644
1960-02-15,36.31034344966595
1960-02-16,36.317647884075456
1960-02-17,36.32495231848496
1960-02-18,36.33225675289447
1960-02-19,36.33956118730398
1960-02-22,36.34686562171349
1960-02-23,36.354170056122996
1960-02-24,36.36147449053251
1960-02-25,36.36877892494201
1960-02-26,36.376083359351526
1960-02-29,36.38338779376103
1960-03-01,36.390692228170536
1960-03-02,36.39799666258005
1960-03-03,36.405301096989554
1960-03-04,36.412605531399066
1960-03-07,36.41990996580857
1960-03-08,36.427214400218084
1960-03-09,36.43451883462759
1960-03-10,36.441823269037094
1960-03-11,36.44912770344661
1960-03-14,36.45643213785611
1960-03-15,36.463736572265624
1960-03-16,36.47104100667513
1960-03-17,36.47834544108464
1960-03-18,36.48564987549415
1960-03-21,36.49295430990366
1960-03-22,36.500258744313165
1960-03-23,36.50756317872267
1960-03-24,36.51486761313218
1960-03-25,36.52217204754169
1960-03-28,36.5294764819512
1960-03-29,36.536780916360705
1960-03-30,36.54408535077022
1960-03-31,36.55138978517972
1960-04-01,36.55869421958923
1960-04-04,36.56599865399874
1960-04-05,36.573303088408245
1960-04-06,36.58060752281776
1960-04-07,36.58791195722726
1960-04-08,36.595216391636775
1960-04-11,36.60252082604628
1960-04-12,36.60982526045579
1960-04-13,36.6171296948653
1960-04-14,36.6244341292748
1960-04-15,36.631738563684316
1960-04-18,36.63904299809382
1960-04-19,36.64634743250333
1960-04-20,36.65365186691284
1960-04-21,36.66095630132235
1960-04-22,36.668260735731856
1960-04-25,36.67556517014137
1960-04-26,36.68286960455087
1960-04-27,36.69017403896038
1960-04-28,36.69747847336989
1960-04-29,36.704782907779396
1960-05-02,36.71208734218891
1960-05-03,36.719391776598414
1960-05-04,36.726696211007926
1960-05-05,36.73400064541743
1960-05-06,36.74130507982694
1960-05-09,36.74860951423645
1960-05-10,36.755913948645954
1960-05-11,36.76321838305547
1960-05-12,36.77052281746497
1960-05-13,36.777827251874484
1960-05-16,36.78513168628399
1960-05-17,36.7924361206935
1960-05-18,36.79974055510301
1960-05-19,36.80704498951251
1960-05-20,36.814349423922025
1960-05-23,36.82165385833153
1960-05-24,36.82895829274104
1960-05-25,36.83626272715055
1960-05-26,36.84356716156006
1960-05-27,36.850871595969565
1960-05-30,36.85817603037907
1960-05-31,36.86548046478858
1960-06-01,36.87278489919809
1960-06-02,36.8800893336076
1960-06-03,36.887393768017105
1960-06-06,36.89469820242662
1960-06-07,36.90200263683612
1960-06-08,36.909307071245635
1960-06-09,36.91661150565514
1960-06-10,36.923915940064646
1960-06-13,36.93122037447416
1960-06-14,36.93852480888366
1960-06-15,36.945829243293176
1960-06-16,36.95313367770268
1960-06-17,36.96043811211219
1960-06-20,36.9677425465217
1960-06-21,36.97504698093121
1960-06-22,36.982351415340716
1960-06-23,36.98965584975022
1960-06-24,36.996960284159734
1960-06-27,37.00426471856924
1960-06-28,37.01156915297875
1960-06-29,37.018873587388256
1960-06-30,37.02617802179777
1960-07-01,37.033482456207274
1960-07-04,37.04078689061678
1960-07-05,37.04809132502629
1960-07-06,37.0553957594358
1960-07-07,37.06270019384531
1960-07-08,37.070004628254814
1960-07-11,37.07730906266433
1960-07-12,37.08461349707383
1960-07-13,37.09191793148334
1960-07-14,37.09922236589285
1960-07-15,37.106526800302355
1960-07-18,37.11383123471187
1960-07-19,37.12113566912137
1960-07-20,37.128440103530885
1960-07-21,37.13574453794039
1960-07-22,37.1430489723499
1960-07-25,37.15035340675941
1960-07-26,37.15765784116891
1960-07-27,37.164962275578425
1960-07-28,37.17226670998793
1960-07-29,37.17957114439744
1960-08-01,37.18687557880695
1960-08-02,37.19418001321646
1960-08-03,37.201484447625965
1960-08-04,37.20878888203548
1960-08-05,37.21609331644498
1960-08-08,37.22339775085449
1960-08-09,37.230702185264
1960-08-10,37.238006619673506
1960-08-11,37.24531105408302
1960-08-12,37.25261548849252
1960-08-15,37.259919922902036
1960-08-16,37.26722435731154
1960-08-17,37.274528791721046
1960-08-18,37.28183322613056
1960-08-19,37.289137660540064
1960-08-22,37.296442094949576
1960-08-23,37.30374652935908
1960-08-24,37.311050963768594
1960-08-25,37.3183553981781
1960-08-26,37.32565983258761
1960-08-29,37.33296426699712
1960-08-30,37.34026870140662
1960-08-31,37.347573135816134
1960-09-01,37.35487757022564
1960-09-02,37.36218200463515
1960-09-05,37.36948643904466
1960-09-06,37.37679087345417
1960-09-07,37.384095307863674
1960-09-08,37.39139974227318
1960-09-09,37.39870417668269
1960-09-12,37.4060086110922
1960-09-13,37.41331304550171
1960-09-14,37.420617479911215
1960-09-15,37.42792191432073
1960-09-16,37.43522634873023
1960-09-19,37.442530783139745
1960-09-20,37.44983521754925
1960-09-21,37.457139651958755
1960-09-22,37.46444408636827
1960-09-23,37.47174852077777
1960-09-26,37.479052955187285
1960-09-27,37.48635738959679
1960-09-28,37.4936618240063
1960-09-29,37.50096625841581
1960-09-30,37.50827069282532
1960-10-03,37.515575127234825
1960-10-04,37.52287956164433
1960-10-05,37.53018399605384
1960-10-06,37.53748843046335
1960-10-07,37.54479286487286
1960-10-10,37.552097299282366
1960-10-11,37.55940173369188
1960-10-12,37.56670616810138
1960-10-13,37.57401060251089
1960-10-14,37.5813150369204
1960-10-17,37.588619471329906
1960-10-18,37.59592390573942
1960-10-19,37.603228340148924
1960-10-20,37.610532774558436
1960-10-21,37.61783720896794
1960-10-24,37.625141643377454
1960-10-25,37.63244607778696
1960-10-26,37.639750512196464
1960-10-27,37.64705494660598
1960-10-28,37.65435938101548
1960-10-31,37.661663815424994
1960-11-01,37.6689682498345
1960-11-02,37.67627268424401
1960-11-03,37.68357711865352
1960-11-04,37.69088155306302
1960-11-07,37.698185987472534
1960-11-08,37.70549042188204
1960-11-09,37.71279485629155
1960-11-10,37.72009929070106
1960-11-11,37.72740372511057
1960-11-14,37.734708159520075
1960-11-15,37.74201259392959
1960-11-16,37.74931702833909
1960-11-17,37.7566214627486
1960-11-18,37.76392589715811
1960-11-21,37.771230331567615
1960-11-22,37.77853476597713
1960-11-23,37.78583920038663
1960-11-24,37.793143634796145
1960-11-25,37.80044806920565
1960-11-28,37.807752503615156
1960-11-29,37.81505693802467
1960-11-30,37.82236137243417
1960-12-01,37.829665806843686
1960-12-02,37.83697024125319
1960-12-05,37.8442746756627
1960-12-06,37.85157911007221
1960-12-07,37.85888354448172
1960-12-08,37.866187978891226
1960-12-09,37.87349241330073
1960-12-12,37.88079684771024
1960-12-13,37.88810128211975
1960-12-14,37.89540571652926
1960-12-15,37.902710150938766
1960-12-16,37.91001458534828
1960-12-19,37.917319019757784
1960-12-20,37.92462345416729
1960-12-21,37.9319278885768
1960-12-22,37.93923232298631
1960-12-23,37.94653675739582
1960-12-26,37.953841191805324
1960-12-27,37.96114562621484
1960-12-28,37.96845006062434
1960-12-29,37.975754495033854
1960-12-30,37.98305892944336
1961-01-02,36.08390598297119
1961-01-03,36.09123861983016
1961-01-04,36.09857125668912
1961-01-05,36.10590389354809
1961-01-06,36.11323653040705
1961-01-09,36.12056916726602
1961-01-10,36.12790180412498
1961-01-11,36.13523444098395
1961-01-12,36.14256707784292
1961-01-13,36.14989971470188
1961-01-16,36.15723235156085
1961-01-17,36.16456498841981
1961-01-18,36.17189762527878
1961-01-19,36.17923026213774
1961-01-20,36.18656289899671
1961-01-23,36.193895535855674
1961-01-24,36.20122817271464
1961-01-25,36.20856080957361
1961-01-26,36.215893446432574
1961-01-27,36.22322608329154
1961-01-30,36.230558720150505
1961-01-31,36.237891357009474
1961-02-01,36.245223993868436
1961-02-02,36.252556630727405
1961-02-03,36.259889267586374
1961-02-06,36.267221904445336
1961-02-07,36.274554541304305
1961-02-08,36.28188717816327
1961-02-09,36.289219815022236
1961-02-10,36.2965524518812
1961-02-13,36.30388508874017
1961-02-14,36.31121772559913
1961-02-15,36.3185503624581
1961-02-16,36.325882999317066
1961-02-17,36.33321563617603
1961-02-20,36.340548273035
1961-02-21,36.34788090989396
1961-02-22,36.35521354675293
1961-02-23,36.36254618361189
1961-02-24,36.36987882047086
1961-02-27,36.37721145732983
1961-02-28,36.38454409418879
1961-03-01,36.39187673104776
1961-03-02,36.39920936790672
1961-03-03,36.40654200476569
1961-03-06,36.41387464162465
1961-03-07,36.42120727848362
1961-03-08,36.42853991534258
1961-03-09,36.43587255220155
1961-03-10,36.44320518906052
1961-03-13,36.45053782591948
1961-03-14,36.45787046277845
1961-03-15,36.465203099637414
1961-03-16,36.47253573649638
1961-03-17,36.479868373355345
1961-03-20,36.487201010214314
1961-03-21,36.49453364707328
1961-03-22,36.501866283932245
1961-03-23,36.50919892079121
1961-03-24,36.516531557650175
1961-03-27,36.523864194509144
1961-03-28,36.531196831368106
1961-03-29,36.538529468227075
1961-03-30,36.545862105086044
1961-03-31,36.553194741945006
1961-04-03,36.560527378803975
1961-04-04,36.56786001566294
1961-04-05,36.575192652521906
1961-04-06,36.58252528938087
1961-04-07,36.58985792623984
1961-04-10,36.5971905630988
1961-04-11,36.60452319995777
1961-04-12,36.61185583681674
1961-04-13,36.6191884736757
1961-04-14,36.62652111053467
1961-04-17,36.63385374739363
1961-04-18,36.6411863842526
1961-04-19,36.64851902111156
1961-04-20,36.65585165797053
1961-04-21,36.6631842948295
1961-04-24,36.67051693168846
1961-04-25,36.67784956854743
1961-04-26,36.68518220540639
1961-04-27,36.69251484226536
1961-04-28,36.69984747912432
1961-05-01,36.70718011598329
1961-05-02,36.71451275284225
1961-05-03,36.72184538970122
1961-05-04,36.72917802656019
1961-05-05,36.73651066341915
1961-05-08,36.74384330027812
1961-05-09,36.751175937137084
1961-05-10,36.75850857399605
1961-05-11,36.765841210855015
1961-05-12,36.773173847713984
1961-05-15,36.78050648457295
1961-05-16,36.787839121431915
1961-05-17,36.795171758290884
1961-05-18,36.802504395149846
1961-05-19,36.809837032008815
1961-05-22,36.81716966886778
1961-05-23,36.824502305726746
1961-05-24,36.831834942585715
1961-05-25,36.83916757944468
1961-05-26,36.846500216303646
1961-05-29,36.85383285316261
1961-05-30,36.86116549002158
1961-05-31,36.86849812688054
1961-06-01,36.87583076373951
1961-06-02,36.88316340059847
1961-06-05,36.89049603745744
1961-06-06,36.89782867431641
1961-06-07,36.90516131117537
1961-06-08,36.91249394803434
1961-06-09,36.9198265848933
1961-06-12,36.92715922175227
1961-06-13,36.93449185861123
1961-06-14,36.9418244954702
1961-06-15,36.94915713232917
1961-06-16,36.95648976918813
1961-06-19,36.9638224060471
1961-06-20,36.97115504290606
1961-06-21,36.97848767976503
1961-06-22,36.98582031662399
1961-06-23,36.99315295348296
1961-06-26,37.000485590341924
1961-06-27,37.00781822720089
1961-06-28,37.01515086405986
1961-06-29,37.022483500918824
1961-06-30,37.02981613777779
1961-07-03,37.037148774636755
1961-07-04,37.044481411495724
1961-07-05,37.051814048354686
1961-07-06,37.059146685213655
1961-07-07,37.066479322072624
1961-07-10,37.073811958931586
1961-07-11,37.081144595790555
1961-07-12,37.08847723264952
1961-07-13,37.095809869508486
1961-07-14,37.10314250636745
1961-07-17,37.11047514322642
1961-07-18,37.117807780085386
1961-07-19,37.12514041694435
1961-07-20,37.13247305380332
1961-07-21,37.13980569066228
1961-07-24,37.14713832752125
1961-07-25,37.15447096438021
1961-07-26,37.16180360123918
1961-07-27,37.16913623809814
1961-07-28,37.17646887495711
1961-07-31,37.18380151181608
1961-08-01,37.19113414867504
1961-08-02,37.19846678553401
1961-08-03,37.20579942239297
1961-08-04,37.21313205925194
1961-08-07,37.2204646961109
1961-08-08,37.22779733296987
1961-08-09,37.23512996982883
1961-08-10,37.2424626066878
1961-08-11,37.24979524354677
1961-08-14,37.25712788040573
1961-08-15,37.2644605172647
1961-08-16,37.271793154123664
1961-08-17,37.27912579098263
1961-08-18,37.286458427841595
1961-08-21,37.293791064700564
1961-08-22,37.30112370155953
1961-08-23,37.308456338418495
1961-08-24,37.315788975277464
1961-08-25,37.323121612136426
1961-08-28,37.330454248995395
1961-08-29,37.33778688585436
1961-08-30,37.345119522713325
1961-08-31,37.352452159572294
1961-09-01,37.359784796431256
1961-09-04,37.367117433290225
1961-09-05,37.37445007014919
1961-09-06,37.381782707008156
1961-09-07,37.38911534386712
1961-09-08,37.39644798072609
1961-09-11,37.40378061758505
1961-09-12,37.41111325444402
1961-09-13,37.41844589130299
1961-09-14,37.42577852816195
1961-09-15,37.43311116502092
1961-09-18,37.44044380187988
1961-09-19,37.44777643873885
1961-09-20,37.45510907559781
1961-09-21,37.46244171245678
1961-09-22,37.46977434931575
1961-09-25,37.47710698617471
1961-09-26,37.48443962303368
1961-09-27,37.49177225989264
1961-09-28,37.49910489675161
1961-09-29,37.50643753361057
1961-10-02,37.51377017046954
1961-10-03,37.521102807328504
1961-10-04,37.52843544418747
1961-10-05,37.53576808104644
1961-10-06,37.5431007179054
1961-10-09,37.55043335476437
1961-10-10,37.557765991623334
1961-10-11,37.5650986284823
1961-10-12,37.572431265341265
1961-10-13,37.579763902200234
1961-10-16,37.5870965390592
1961-10-17,37.594429175918165
1961-10-18,37.601761812777134
1961-10-19,37.609094449636096
1961-10-20,37.616427086495065
1961-10-23,37.62375972335403
1961-10-24,37.631092360212996
1961-10-25,37.638424997071965
1961-10-26,37.64575763393093
1961-10-27,37.653090270789896
1961-10-30,37.66042290764886
1961-10-31,37.66775554450783
1961-11-01,37.67508818136679
1961-11-02,37.68242081822576
1961-11-03,37.68975345508472
1961-11-06,37.69708609194369
1961-11-07,37.70441872880266
1961-11-08,37.71175136566162
1961-11-09,37.71908400252059
1961-11-10,37.72641663937955
1961-11-13,37.73374927623852
1961-11-14,37.74108191309748
1961-11-15,37.74841454995645
1961-11-16,37.75574718681542
1961-11-17,37.76307982367438
1961-11-20,37.77041246053335
1961-11-21,37.77774509739231
1961-11-22,37.78507773425128
1961-11-23,37.79241037111024
1961-11-24,37.79974300796921
1961-11-27,37.807075644828174
1961-11-28,37.81440828168714
1961-11-29,37.82174091854611
1961-11-30,37.829073555405074
1961-12-01,37.83640619226404
1961-12-04,37.843738829123005
1961-12-05,37.851071465981974
1961-12-06,37.858404102840936
1961-12-07,37.865736739699905
1961-12-08,37.873069376558874
1961-12-11,37.880402013417836
1961-12-12,37.887734650276805
1961-12-13,37.89506728713577
1961-12-14,37.902399923994736
1961-12-15,37.9097325608537
1961-12-18,37.91706519771267
1961-12-19,37.924397834571636
1961-12-20,37.9317304714306
1961-12-21,37.93906310828957
1961-12-22,37.94639574514853
1961-12-25,37.9537283820075
1961-12-26,37.96106101886646
1961-12-27,37.96839365572543
1961-12-28,37.97572629258439
1961-12-29,37.98305892944336
1962-01-01,36.08390598297119
1962-01-02,36.091210417380694
1962-01-03,36.098514851790206
1962-01-04,36.10581928619971
1962-01-05,36.113123720609224
1962-01-08,36.12042815501873
1962-01-09,36.12773258942824
1962-01-10,36.13503702383775
1962-01-11,36.14234145824726
1962-01-12,36.149645892656764
1962-01-15,36.15695032706627
1962-01-16,36.16425476147578
1962-01-17,36.17155919588529
1962-01-18,36.1788636302948
1962-01-19,36.186168064704304
1962-01-22,36.19347249911382
1962-01-23,36.20077693352332
1962-01-24,36.20808136793283
1962-01-25,36.21538580234234
1962-01-26,36.222690236751845
1962-01-29,36.22999467116136
1962-01-30,36.23729910557086
1962-01-31,36.244603539980375
1962-02-01,36.25190797438988
1962-02-02,36.25921240879939
1962-02-05,36.2665168432089
1962-02-06,36.2738212776184
1962-02-07,36.281125712027915
1962-02-08,36.28843014643742
1962-02-09,36.29573458084693
1962-02-12,36.30303901525644
1962-02-13,36.31034344966595
1962-02-14,36.317647884075456
1962-02-15,36.32495231848496
1962-02-16,36.33225675289447
1962-02-19,36.33956118730398
1962-02-20,36.34686562171349
1962-02-21,36.354170056122996
1962-02-22,36.36147449053251
1962-02-23,36.36877892494201
1962-02-26,36.376083359351526
1962-02-27,36.38338779376103
1962-02-28,36.390692228170536
1962-03-01,36.39799666258005
1962-03-02,36.405301096989554
1962-03-05,36.412605531399066
1962-03-06,36.41990996580857
1962-03-07,36.427214400218084
1962-03-08,36.43451883462759
1962-03-09,36.441823269037094
1962-03-12,36.44912770344661
1962-03-13,36.45643213785611
1962-03-14,36.463736572265624
1962-03-15,36.47104100667513
1962-03-16,36.47834544108464
1962-03-19,36.48564987549415
1962-03-20,36.49295430990366
1962-03-21,36.500258744313165
1962-03-22,36.50756317872267
1962-03-23,36.51486761313218
1962-03-26,36.52217204754169
1962-03-27,36.5294764819512
1962-03-28,36.536780916360705
1962-03-29,36.54408535077022
1962-03-30,36.55138978517972
1962-04-02,36.55869421958923
1962-04-03,36.56599865399874
1962-04-04,36.573303088408245
1962-04-05,36.58060752281776
1962-04-06,36.58791195722726
1962-04-09,36.595216391636775
1962-04-10,36.60252082604628
1962-04-11,36.60982526045579
1962-04-12,36.6171296948653
1962-04-13,36.6244341292748
1962-04-16,36.631738563684316
1962-04-17,36.63904299809382
1962-04-18,36.64634743250333
1962-04-19,36.65365186691284
1962-04-20,36.66095630132235
1962-04-23,36.668260735731856
1962-04-24,36.67556517014137
1962-04-25,36.68286960455087
1962-04-26,36.69017403896038
1962-04-27,36.69747847336989
1962-04-30,36.704782907779396
1962-05-01,36.71208734218891
1962-05-02,36.719391776598414
1962-05-03,36.726696211007926
1962-05-04,36.73400064541743
1962-05-07,36.74130507982694
1962-05-08,36.74860951423645
1962-05-09,36.755913948645954
1962-05-10,36.76321838305547
1962-05-11,36.77052281746497
1962-05-14,36.777827251874484
1962-05-15,36.78513168628399
1962-05-16,36.7924361206935
1962-05-17,36.79974055510301
1962-05-18,36.80704498951251
1962-05-21,36.814349423922025
1962-05-22,36.82165385833153
1962-05-23,36.82895829274104
1962-05-24,36.83626272715055
1962-05-25,36.84356716156006
1962-05-28,36.850871595969565
1962-05-29,36.85817603037907
1962-05-30,36.86548046478858
1962-05-31,36.87278489919809
1962-06-01,36.8800893336076
1962-06-04,36.887393768017105
1962-06-05,36.89469820242662
1962-06-06,36.90200263683612
1962-06-07,36.909307071245635
1962-06-08,36.91661150565514
1962-06-11,36.923915940064646
1962-06-12,36.93122037447416
1962-06-13,36.93852480888366
1962-06-14,36.945829243293176
1962-06-15,36.95313367770268
1962-06-18,36.96043811211219
1962-06-19,36.9677425465217
1962-06-20,36.97504698093121
1962-06-21,36.982351415340716
1962-06-22,36.98965584975022
1962-06-25,36.996960284159734
1962-06-26,37.00426471856924
1962-06-27,37.01156915297875
1962-06-28,37.018873587388256
1962-06-29,37.02617802179777
1962-07-02,37.033482456207274
1962-07-03,37.04078689061678
1962-07-04,37.04809132502629
1962-07-05,37.0553957594358
1962-07-06,37.06270019384531
1962-07-09,37.070004628254814
1962-07-10,37.07730906266433
1962-07-11,37.08461349707383
1962-07-12,37.09191793148334
1962-07-13,37.09922236589285
1962-07-16,37.106526800302355
1962-07-17,37.11383123471187
1962-07-18,37.12113566912137
1962-07-19,37.128440103530885
1962-07-20,37.13574453794039
1962-07-23,37.1430489723499
1962-07-24,37.15035340675941
1962-07-25,37.15765784116891
1962-07-26,37.164962275578425
1962-07-27,37.17226670998793
1962-07-30,37.17957114439744
1962-07-31,37.18687557880695
1962-08-01,37.19418001321646
1962-08-02,37.201484447625965
1962-08-03,37.20878888203548
1962-08-06,37.21609331644498
1962-08-07,37.22339775085449
1962-08-08,37.230702185264
1962-08-09,37.238006619673506
1962-08-10,37.24531105408302
1962-08-13,37.25261548849252
1962-08-14,37.259919922902036
1962-08-15,37.26722435731154
1962-08-16,37.274528791721046
1962-08-17,37.28183322613056
1962-08-20,37.289137660540064
1962-08-21,37.296442094949576
1962-08-22,37.30374652935908
1962-08-23,37.311050963768594
1962-08-24,37.3183553981781
1962-08-27,37.32565983258761
1962-08-28,37.33296426699712
1962-08-29,37.34026870140662
1962-08-30,37.347573135816134
1962-08-31,37.35487757022564
1962-09-03,37.36218200463515
1962-09-04,37.36948643904466
1962-09-05,37.37679087345417
1962-09-06,37.384095307863674
1962-09-07,37.39139974227318
1962-09-10,37.39870417668269
1962-09-11,37.4060086110922
1962-09-12,37.41331304550171
1962-09-13,37.420617479911215
1962-09-14,37.42792191432073
1962-09-17,37.43522634873023
1962-09-18,37.442530783139745
1962-09-19,37.44983521754925
1962-09-20,37.457139651958755
1962-09-21,37.46444408636827
1962-09-24,37.47174852077777
1962-09-25,37.479052955187285
1962-09-26,37.48635738959679
1962-09-27,37.4936618240063
1962-09-28,37.50096625841581
1962-10-01,37.50827069282532
1962-10-02,37.515575127234825
1962-10-03,37.52287956164433
1962-10-04,37.53018399605384
1962-10-05,37.53748843046335
1962-10-08,37.54479286487286
1962-10-09,37.552097299282366
1962-10-10,37.55940173369188
1962-10-11,37.56670616810138
1962-10-12,37.57401060251089
1962-10-15,37.5813150369204
1962-10-16,37.588619471329906
1962-10-17,37.59592390573942
1962-10-18,37.603228340148924
1962-10-19,37.610532774558436
1962-10-22,37.61783720896794
