Date,Broad money aggregate
1962-05-01,350.0752352739398
1962-05-02,350.0752352739398
1962-05-03,350.0752352739398
1962-05-04,350.0752352739398
1962-05-07,350.0752352739398
1962-05-08,350.0752352739398
1962-05-09,350.0752352739398
1962-05-10,350.0752352739398
1962-05-11,350.0752352739398
1962-05-14,350.0752352739398
1962-05-15,350.0752352739398
1962-05-16,350.0752352739398
1962-05-17,350.0752352739398
1962-05-18,350.0752352739398
1962-05-21,350.0752352739398
1962-05-22,350.0752352739398
1962-05-23,350.0752352739398
1962-05-24,350.0752352739398
1962-05-25,350.0752352739398
1962-05-28,350.0752352739398
1962-05-29,350.0752352739398
1962-05-30,350.0752352739398
1962-05-31,350.0752352739398
1962-06-01,350.0752352739398
1962-06-04,350.0752352739398
1962-06-05,350.0752352739398
1962-06-06,350.0752352739398
1962-06-07,350.0752352739398
1962-06-08,350.0752352739398
1962-06-11,350.0752352739398
1962-06-12,350.0752352739398
1962-06-13,350.0752352739398
1962-06-14,350.0752352739398
1962-06-15,350.0752352739398
1962-06-18,350.0752352739398
1962-06-19,350.0752352739398
1962-06-20,350.0752352739398
1962-06-21,350.0752352739398
1962-06-22,350.0752352739398
1962-06-25,350.0752352739398
1962-06-26,350.0752352739398
1962-06-27,350.0752352739398
1962-06-28,350.0752352739398
1962-06-29,350.0752352739398
1962-07-02,350.0752352739398
1962-07-03,350.0752352739398
1962-07-04,350.0752352739398
1962-07-05,350.0752352739398
1962-07-06,350.0752352739398
1962-07-09,350.0752352739398
1962-07-10,350.0752352739398
1962-07-11,350.0752352739398
1962-07-12,350.0752352739398
1962-07-13,350.0752352739398
1962-07-16,350.0752352739398
1962-07-17,350.0752352739398
1962-07-18,350.0752352739398
1962-07-19,350.0752352739398
1962-07-20,350.0752352739398
1962-07-23,350.0752352739398
1962-07-24,350.0752352739398
1962-07-25,350.0752352739398
1962-07-26,350.0752352739398
1962-07-27,350.0752352739398
1962-07-30,350.0752352739398
1962-07-31,350.0752352739398
1962-08-01,350.0752352739398
1962-08-02,350.0752352739398
1962-08-03,350.0752352739398
1962-08-06,350.0752352739398
1962-08-07,350.0752352739398
1962-08-08,350.0752352739398
1962-08-09,350.0752352739398
1962-08-10,350.0752352739398
1962-08-13,350.0752352739398
1962-08-14,350.0752352739398
1962-08-15,350.0752352739398
1962-08-16,350.0752352739398
1962-08-17,350.0752352739398
1962-08-20,350.0752352739398
1962-08-21,350.0752352739398
1962-08-22,350.0752352739398
1962-08-23,350.0752352739398
1962-08-24,350.0752352739398
1962-08-27,350.0752352739398
1962-08-28,350.0752352739398
1962-08-29,350.0752352739398
1962-08-30,350.0752352739398
1962-08-31,350.0752352739398
1962-09-03,350.0752352739398
1962-09-04,350.0752352739398
1962-09-05,350.0752352739398
1962-09-06,350.0752352739398
1962-09-07,350.0752352739398
1962-09-10,350.0752352739398
1962-09-11,350.0752352739398
1962-09-12,350.0752352739398
1962-09-13,350.0752352739398
1962-09-14,350.0752352739398
1962-09-17,350.0752352739398
1962-09-18,350.0752352739398
1962-09-19,350.0752352739398
1962-09-20,350.0752352739398
1962-09-21,350.0752352739398
1962-09-24,350.0752352739398
1962-09-25,350.0752352739398
1962-09-26,350.0752352739398
1962-09-27,350.0752352739398
1962-09-28,350.0752352739398
1962-10-01,350.0752352739398
1962-10-02,350.0752352739398
1962-10-03,350.0752352739398
1962-10-04,350.0752352739398
1962-10-05,350.0752352739398
1962-10-08,350.0752352739398
1962-10-09,350.0752352739398
1962-10-10,350.0752352739398
1962-10-11,350.0752352739398
1962-10-12,350.0752352739398
1962-10-15,350.0752352739398
1962-10-16,350.0752352739398
1962-10-17,350.0752352739398
1962-10-18,350.0752352739398
1962-10-19,350.0752352739398
1962-10-22,350.0752352739398
1962-10-23,350.0752352739398
1962-10-24,350.0752352739398
1962-10-25,350.0752352739398
1962-10-26,350.0752352739398
1962-10-29,350.0752352739398
1962-10-30,350.0752352739398
1962-10-31,350.0752352739398
1962-11-01,350.0752352739398
1962-11-02,350.0752352739398
1962-11-05,350.0752352739398
1962-11-06,350.0752352739398
1962-11-07,350.0752352739398
1962-11-08,350.0752352739398
1962-11-09,350.0752352739398
1962-11-12,350.0752352739398
1962-11-13,350.0752352739398
1962-11-14,350.0752352739398
1962-11-15,350.0752352739398
1962-11-16,350.0752352739398
1962-11-19,350.0752352739398
1962-11-20,350.0752352739398
1962-11-21,350.0752352739398
1962-11-22,350.0752352739398
1962-11-23,350.0752352739398
1962-11-26,350.0752352739398
1962-11-27,350.0752352739398
1962-11-28,350.0752352739398
1962-11-29,350.0752352739398
1962-11-30,350.0752352739398
1962-12-03,350.0752352739398
1962-12-04,350.0752352739398
1962-12-05,350.0752352739398
1962-12-06,350.0752352739398
1962-12-07,350.0752352739398
1962-12-10,350.0752352739398
1962-12-11,350.0752352739398
1962-12-12,350.0752352739398
1962-12-13,350.0752352739398
1962-12-14,350.0752352739398
1962-12-17,350.0752352739398
1962-12-18,350.0752352739398
1962-12-19,350.0752352739398
1962-12-20,350.0752352739398
1962-12-21,350.0752352739398
1962-12-24,350.0752352739398
1962-12-25,350.0752352739398
1962-12-26,350.0752352739398
1962-12-27,350.0752352739398
1962-12-28,350.0752352739398
1962-12-31,350.0752352739398
1963-01-01,379.5752317339402
1963-01-02,379.5752317339402
1963-01-03,379.5752317339402
1963-01-04,379.5752317339402
1963-01-07,379.5752317339402
1963-01-08,379.5752317339402
1963-01-09,379.5752317339402
1963-01-10,379.5752317339402
1963-01-11,379.5752317339402
1963-01-14,379.5752317339402
1963-01-15,379.5752317339402
1963-01-16,379.5752317339402
1963-01-17,379.5752317339402
1963-01-18,379.5752317339402
1963-01-21,379.5752317339402
1963-01-22,379.5752317339402
1963-01-23,379.5752317339402
1963-01-24,379.5752317339402
1963-01-25,379.5752317339402
1963-01-28,379.5752317339402
1963-01-29,379.5752317339402
1963-01-30,379.5752317339402
1963-01-31,379.5752317339402
1963-02-01,379.5752317339402
1963-02-04,379.5752317339402
1963-02-05,379.5752317339402
1963-02-06,379.5752317339402
1963-02-07,379.5752317339402
1963-02-08,379.5752317339402
1963-02-11,379.5752317339402
1963-02-12,379.5752317339402
1963-02-13,379.5752317339402
1963-02-14,379.5752317339402
1963-02-15,379.5752317339402
1963-02-18,379.5752317339402
1963-02-19,379.5752317339402
1963-02-20,379.5752317339402
1963-02-21,379.5752317339402
1963-02-22,379.5752317339402
1963-02-25,379.5752317339402
1963-02-26,379.5752317339402
1963-02-27,379.5752317339402
1963-02-28,379.5752317339402
1963-03-01,379.5752317339402
1963-03-04,379.5752317339402
1963-03-05,379.5752317339402
1963-03-06,379.5752317339402
1963-03-07,379.5752317339402
1963-03-08,379.5752317339402
1963-03-11,379.5752317339402
1963-03-12,379.5752317339402
1963-03-13,379.5752317339402
1963-03-14,379.5752317339402
1963-03-15,379.5752317339402
1963-03-18,379.5752317339402
1963-03-19,379.5752317339402
1963-03-20,379.5752317339402
1963-03-21,379.5752317339402
1963-03-22,379.5752317339402
1963-03-25,379.5752317339402
1963-03-26,379.5752317339402
1963-03-27,379.5752317339402
1963-03-28,379.5752317339402
1963-03-29,379.5752317339402
1963-04-01,379.5752317339402
1963-04-02,379.5752317339402
1963-04-03,379.5752317339402
1963-04-04,379.5752317339402
1963-04-05,379.5752317339402
1963-04-08,379.5752317339402
1963-04-09,379.5752317339402
1963-04-10,379.5752317339402
1963-04-11,379.5752317339402
1963-04-12,379.5752317339402
1963-04-15,379.5752317339402
1963-04-16,379.5752317339402
1963-04-17,379.5752317339402
1963-04-18,379.5752317339402
1963-04-19,379.5752317339402
1963-04-22,379.5752317339402
1963-04-23,379.5752317339402
1963-04-24,379.5752317339402
1963-04-25,379.5752317339402
1963-04-26,379.5752317339402
1963-04-29,379.5752317339402
1963-04-30,379.5752317339402
1963-05-01,379.5752317339402
1963-05-02,379.5752317339402
1963-05-03,379.5752317339402
1963-05-06,379.5752317339402
1963-05-07,379.5752317339402
1963-05-08,379.5752317339402
1963-05-09,379.5752317339402
1963-05-10,379.5752317339402
1963-05-13,379.5752317339402
1963-05-14,379.5752317339402
1963-05-15,379.5752317339402
1963-05-16,379.5752317339402
1963-05-17,379.5752317339402
1963-05-20,379.5752317339402
1963-05-21,379.5752317339402
1963-05-22,379.5752317339402
1963-05-23,379.5752317339402
1963-05-24,379.5752317339402
1963-05-27,379.5752317339402
1963-05-28,379.5752317339402
1963-05-29,379.5752317339402
1963-05-30,379.5752317339402
1963-05-31,379.5752317339402
1963-06-03,379.5752317339402
1963-06-04,379.5752317339402
1963-06-05,379.5752317339402
1963-06-06,379.5752317339402
1963-06-07,379.5752317339402
1963-06-10,379.5752317339402
1963-06-11,379.5752317339402
1963-06-12,379.5752317339402
1963-06-13,379.5752317339402
1963-06-14,379.5752317339402
1963-06-17,379.5752317339402
1963-06-18,379.5752317339402
1963-06-19,379.5752317339402
1963-06-20,379.5752317339402
1963-06-21,379.5752317339402
1963-06-24,379.5752317339402
1963-06-25,379.5752317339402
1963-06-26,379.5752317339402
1963-06-27,379.5752317339402
1963-06-28,379.5752317339402
1963-07-01,379.5752317339402
1963-07-02,379.5752317339402
1963-07-03,379.5752317339402
1963-07-04,379.5752317339402
1963-07-05,379.5752317339402
1963-07-08,379.5752317339402
1963-07-09,379.5752317339402
1963-07-10,379.5752317339402
1963-07-11,379.5752317339402
1963-07-12,379.5752317339402
1963-07-15,379.5752317339402
1963-07-16,379.5752317339402
1963-07-17,379.5752317339402
1963-07-18,379.5752317339402
1963-07-19,379.5752317339402
1963-07-22,379.5752317339402
1963-07-23,379.5752317339402
1963-07-24,379.5752317339402
1963-07-25,379.5752317339402
1963-07-26,379.5752317339402
1963-07-29,379.5752317339402
1963-07-30,379.5752317339402
1963-07-31,379.5752317339402
1963-08-01,379.5752317339402
1963-08-02,379.5752317339402
1963-08-05,379.5752317339402
1963-08-06,379.5752317339402
1963-08-07,379.5752317339402
1963-08-08,379.5752317339402
1963-08-09,379.5752317339402
1963-08-12,379.5752317339402
1963-08-13,379.5752317339402
1963-08-14,379.5752317339402
1963-08-15,379.5752317339402
1963-08-16,379.5752317339402
1963-08-19,379.5752317339402
1963-08-20,379.5752317339402
1963-08-21,379.5752317339402
1963-08-22,379.5752317339402
1963-08-23,379.5752317339402
1963-08-26,379.5752317339402
1963-08-27,379.5752317339402
1963-08-28,379.5752317339402
1963-08-29,379.5752317339402
1963-08-30,379.5752317339402
1963-09-02,379.5752317339402
1963-09-03,379.5752317339402
1963-09-04,379.5752317339402
1963-09-05,379.5752317339402
1963-09-06,379.5752317339402
1963-09-09,379.5752317339402
1963-09-10,379.5752317339402
1963-09-11,379.5752317339402
1963-09-12,379.5752317339402
1963-09-13,379.5752317339402
1963-09-16,379.5752317339402
1963-09-17,379.5752317339402
1963-09-18,379.5752317339402
1963-09-19,379.5752317339402
1963-09-20,379.5752317339402
1963-09-23,379.5752317339402
1963-09-24,379.5752317339402
1963-09-25,379.5752317339402
1963-09-26,379.5752317339402
1963-09-27,379.5752317339402
1963-09-30,379.5752317339402
1963-10-01,379.5752317339402
1963-10-02,379.5752317339402
1963-10-03,379.5752317339402
1963-10-04,379.5752317339402
1963-10-07,379.5752317339402
1963-10-08,379.5752317339402
1963-10-09,379.5752317339402
1963-10-10,379.5752317339402
1963-10-11,379.5752317339402
1963-10-14,379.5752317339402
1963-10-15,379.5752317339402
1963-10-16,379.5752317339402
1963-10-17,379.5752317339402
1963-10-18,379.5752317339402
1963-10-21,379.5752317339402
1963-10-22,379.5752317339402
1963-10-23,379.5752317339402
1963-10-24,379.5752317339402
1963-10-25,379.5752317339402
1963-10-28,379.5752317339402
1963-10-29,379.5752317339402
1963-10-30,379.5752317339402
1963-10-31,379.5752317339402
1963-11-01,379.5752317339402
1963-11-04,379.5752317339402
1963-11-05,379.5752317339402
1963-11-06,379.5752317339402
1963-11-07,379.5752317339402
1963-11-08,379.5752317339402
1963-11-11,379.5752317339402
1963-11-12,379.5752317339402
1963-11-13,379.5752317339402
1963-11-14,379.5752317339402
1963-11-15,379.5752317339402
1963-11-18,379.5752317339402
1963-11-19,379.5752317339402
1963-11-20,379.5752317339402
1963-11-21,379.5752317339402
1963-11-22,379.5752317339402
1963-11-25,379.5752317339402
1963-11-26,379.5752317339402
1963-11-27,379.5752317339402
1963-11-28,379.5752317339402
1963-11-29,379.5752317339402
1963-12-02,379.5752317339402
1963-12-03,379.5752317339402
1963-12-04,379.5752317339402
1963-12-05,379.5752317339402
1963-12-06,379.5752317339402
1963-12-09,379.5752317339402
1963-12-10,379.5752317339402
1963-12-11,379.5752317339402
1963-12-12,379.5752317339402
1963-12-13,379.5752317339402
1963-12-16,379.5752317339402
1963-12-17,379.5752317339402
1963-12-18,379.5752317339402
1963-12-19,379.5752317339402
1963-12-20,379.5752317339402
1963-12-23,379.5752317339402
1963-12-24,379.5752317339402
1963-12-25,379.5752317339402
1963-12-26,379.5752317339402
1963-12-27,379.5752317339402
1963-12-30,379.5752317339402
1963-12-31,379.5752317339402
1964-01-01,409.35022816094056
1964-01-02,409.35022816094056
1964-01-03,409.35022816094056
