Date,TRDPRC_1,OPEN_PRC,HIGH_1,LOW_1,ACVOL_UNS
2011-01-26,2181.9241,2181.9241,2181.9241,2181.9241,
2011-01-27,2186.929,2186.929,2186.929,2186.929,
2011-01-28,2147.9463,2147.9463,2147.9463,2147.9463,
2011-01-31,2164.4004,2164.4004,2164.4004,2164.4004,
2011-02-01,2200.5415,2200.5415,2200.5415,2200.5415,
2011-02-02,2194.9443,2194.9443,2194.9443,2194.9443,
2011-02-03,2200.4229,2200.4229,2200.4229,2200.4229,
2011-02-04,2206.7966,2206.7966,2206.7966,2206.7966,
2011-02-07,2220.6025,2220.6025,2220.6025,2220.6025,
2011-02-08,2230.5889,2230.5889,2230.5889,2230.5889,
2011-02-09,2224.6411,2224.6411,2224.6411,2224.6411,
2011-02-10,2226.51,2226.51,2226.51,2226.51,
2011-02-11,2239.0825,2239.0825,2239.0825,2239.0825,
2011-02-14,2244.8872,2244.8872,2244.8872,2244.8872,
2011-02-15,2237.8965,2237.8965,2237.8965,2237.8965,
2011-02-16,2252.2974,2252.2974,2252.2974,2252.2974,
2011-02-17,2259.4155,2259.4155,2259.4155,2259.4155,
2011-02-18,2263.7856,2263.7856,2263.7856,2263.7856,
2011-02-22,2217.3484,2217.3484,2217.3484,2217.3484,
2011-02-23,2203.8914,2203.8914,2203.8914,2203.8914,
2011-02-24,2202.228,2202.228,2202.228,2202.228,
2011-02-25,2226.0476,2226.0476,2226.0476,2226.0476,
2011-02-28,2238.5508,2238.5508,2238.5508,2238.5508,
2011-03-01,2203.315,2203.315,2203.315,2203.315,
2011-03-02,2207.2361,2207.2361,2207.2361,2207.2361,
2011-03-03,2245.3298,2245.3298,2245.3298,2245.3298,
2011-03-04,2228.7786,2228.7786,2228.7786,2228.7786,
2011-03-07,2210.2637,2210.2637,2210.2637,2210.2637,
2011-03-08,2230.3955,2230.3955,2230.3955,2230.3955,
2011-03-09,2227.7009,2227.7009,2227.7009,2227.7009,
2011-03-10,2185.6533,2185.6533,2185.6533,2185.6533,
2011-03-11,2201.8071,2201.8071,2201.8071,2201.8071,
2011-03-14,2188.562,2188.562,2188.562,2188.562,
2011-03-15,2164.062,2164.062,2164.062,2164.062,
2011-03-16,2121.937,2121.937,2121.937,2121.937,
2011-03-17,2150.425,2150.425,2150.425,2150.425,
2011-03-18,2159.6934,2159.6934,2159.6934,2159.6934,
2011-03-21,2192.0881,2192.0881,2192.0881,2192.0881,
2011-03-22,2184.5698,2184.5698,2184.5698,2184.5698,
2011-03-23,2190.9641,2190.9641,2190.9641,2190.9641,
2011-03-24,2211.4248,2211.4248,2211.4248,2211.4248,
2011-03-25,2218.4182,2218.4182,2218.4182,2218.4182,
2011-03-28,2212.3247,2212.3247,2212.3247,2212.3247,
2011-03-29,2228.4055,2228.4055,2228.4055,2228.4055,
2011-03-30,2243.5515,2243.5515,2243.5515,2243.5515,
2011-03-31,2239.4414,2239.4414,2239.4414,2239.4414,
2011-04-01,2250.5828,2250.5828,2250.5828,2250.5828,
2011-04-04,2251.6416,2251.6416,2251.6416,2251.6416,
2011-04-05,2251.2603,2251.2603,2251.2603,2251.2603,
2011-04-06,2257.1055,2257.1055,2257.1055,2257.1055,
2011-04-07,2253.761,2253.761,2253.761,2253.761,
2011-04-08,2244.7351,2244.7351,2244.7351,2244.7351,
2011-04-11,2238.5068,2238.5068,2238.5068,2238.5068,
2011-04-12,2221.1213,2221.1213,2221.1213,2221.1213,
2011-04-13,2221.7722,2221.7722,2221.7722,2221.7722,
2011-04-14,2221.9866,2221.9866,2221.9866,2221.9866,
2011-04-15,2230.7046,2230.7046,2230.7046,2230.7046,
2011-04-18,2206.1521,2206.1521,2206.1521,2206.1521,
2011-04-19,2218.8633,2218.8633,2218.8633,2218.8633,
2011-04-20,2248.9038,2248.9038,2248.9038,2248.9038,
2011-04-21,2260.8357,2260.8357,2260.8357,2260.8357,
2011-04-25,2257.2385,2257.2385,2257.2385,2257.2385,
2011-04-26,2277.511,2277.511,2277.511,2277.511,
2011-04-27,2292.1348,2292.1348,2292.1348,2292.1348,
2011-04-28,2300.4609,2300.4609,2300.4609,2300.4609,
2011-04-29,2305.7632,2305.7632,2305.7632,2305.7632,
2011-05-02,2301.7214,2301.7214,2301.7214,2301.7214,
2011-05-03,2293.9514,2293.9514,2293.9514,2293.9514,
2011-05-04,2278.6343,2278.6343,2278.6343,2278.6343,
2011-05-05,2258.0764,2258.0764,2258.0764,2258.0764,
2011-05-06,2266.9722,2266.9722,2266.9722,2266.9722,
2011-05-09,2277.3018,2277.3018,2277.3018,2277.3018,
2011-05-10,2295.7244,2295.7244,2295.7244,2295.7244,
2011-05-11,2271.47,2271.47,2271.47,2271.47,
2011-05-12,2282.8447,2282.8447,2282.8447,2282.8447,
2011-05-13,2264.5171,2264.5171,2264.5171,2264.5171,
2011-05-16,2250.6072,2250.6072,2250.6072,2250.6072,
2011-05-17,2250.3479,2250.3479,2250.3479,2250.3479,
2011-05-18,2270.5654,2270.5654,2270.5654,2270.5654,
2011-05-19,2275.707,2275.707,2275.707,2275.707,
2011-05-20,2258.2134,2258.2134,2258.2134,2258.2134,
2011-05-23,2231.3091,2231.3091,2231.3091,2231.3091,
2011-05-24,2229.4944,2229.4944,2229.4944,2229.4944,
2011-05-25,2236.7488,2236.7488,2236.7488,2236.7488,
2011-05-26,2246.1262,2246.1262,2246.1262,2246.1262,
2011-05-27,2255.7439,2255.7439,2255.7439,2255.7439,
2011-05-31,2279.6628,2279.6628,2279.6628,2279.6628,
2011-06-01,2227.9624,2227.9624,2227.9624,2227.9624,
2011-06-02,2225.3633,2225.3633,2225.3633,2225.3633,
2011-06-03,2203.8113,2203.8113,2203.8113,2203.8113,
2011-06-06,2180.1357,2180.1357,2180.1357,2180.1357,
2011-06-07,2178.1453,2178.1453,2178.1453,2178.1453,
2011-06-08,2169.5015,2169.5015,2169.5015,2169.5015,
2011-06-09,2185.5186,2185.5186,2185.5186,2185.5186,
2011-06-10,2154.9961,2154.9961,2154.9961,2154.9961,
2011-06-13,2157.1521,2157.1521,2157.1521,2157.1521,
2011-06-14,2184.4788,2184.4788,2184.4788,2184.4788,
2011-06-15,2146.4473,2146.4473,2146.4473,2146.4473,
2011-06-16,2150.5776,2150.5776,2150.5776,2150.5776,
2011-06-17,2157.1448,2157.1448,2157.1448,2157.1448,
2011-06-20,2168.7993,2168.7993,2168.7993,2168.7993,
2011-06-21,2198.1499,2198.1499,2198.1499,2198.1499,
2011-06-22,2184.0259,2184.0259,2184.0259,2184.0259,
2011-06-23,2177.854,2177.854,2177.854,2177.854,
2011-06-24,2152.3103,2152.3103,2152.3103,2152.3103,
2011-06-27,2172.0791,2172.0791,2172.0791,2172.0791,
2011-06-28,2200.6841,2200.6841,2200.6841,2200.6841,
2011-06-29,2219.1978,2219.1978,2219.1978,2219.1978,
2011-06-30,2241.6628,2241.6628,2241.6628,2241.6628,
2011-07-01,2274.2578,2274.2578,2274.2578,2274.2578,
2011-07-05,2271.2886,2271.2886,2271.2886,2271.2886,
2011-07-06,2274.4214,2274.4214,2274.4214,2274.4214,
2011-07-07,2298.3105,2298.3105,2298.3105,2298.3105,
2011-07-08,2282.323,2282.323,2282.323,2282.323,
2011-07-11,2241.0715,2241.0715,2241.0715,2241.0715,
2011-07-12,2231.1528,2231.1528,2231.1528,2231.1528,
2011-07-13,2238.2883,2238.2883,2238.2883,2238.2883,
2011-07-14,2223.2864,2223.2864,2223.2864,2223.2864,
2011-07-15,2235.646,2235.646,2235.646,2235.646,
2011-07-18,2217.5454,2217.5454,2217.5454,2217.5454,
2011-07-19,2253.7107,2253.7107,2253.7107,2253.7107,
2011-07-20,2252.5247,2252.5247,2252.5247,2252.5247,
2011-07-21,2283.2268,2283.2268,2283.2268,2283.2268,
2011-07-22,2285.3433,2285.3433,2285.3433,2285.3433,
2011-07-25,2272.4741,2272.4741,2272.4741,2272.4741,
2011-07-26,2263.1453,2263.1453,2263.1453,2263.1453,
2011-07-27,2217.2876,2217.2876,2217.2876,2217.2876,
2011-07-28,2210.3289,2210.3289,2210.3289,2210.3289,
2011-07-29,2196.0796,2196.0796,2196.0796,2196.0796,
2011-08-01,2187.0029,2187.0029,2187.0029,2187.0029,
2011-08-02,2131.1033,2131.1033,2131.1033,2131.1033,
2011-08-03,2142.5647,2142.5647,2142.5647,2142.5647,
2011-08-04,2040.2025,2040.2025,2040.2025,2040.2025,
2011-08-05,2039.0443,2039.0443,2039.0443,2039.0443,
2011-08-08,1903.4745,1903.4745,1903.4745,1903.4745,
2011-08-09,1993.7614,1993.7614,1993.7614,1993.7614,
2011-08-10,1906.5345,1906.5345,1906.5345,1906.5345,
2011-08-11,1995.1371,1995.1371,1995.1371,1995.1371,
2011-08-12,2005.6738,2005.6738,2005.6738,2005.6738,
2011-08-15,2049.5134,2049.5134,2049.5134,2049.5134,
2011-08-16,2029.9231,2029.9231,2029.9231,2029.9231,
2011-08-17,2032.4143,2032.4143,2032.4143,2032.4143,
2011-08-18,1941.9198,1941.9198,1941.9198,1941.9198,
2011-08-19,1912.7727,1912.7727,1912.7727,1912.7727,
2011-08-22,1913.2725,1913.2725,1913.2725,1913.2725,
2011-08-23,1978.8947,1978.8947,1978.8947,1978.8947,
2011-08-24,2005.1333,2005.1333,2005.1333,2005.1333,
2011-08-25,1973.9624,1973.9624,1973.9624,1973.9624,
2011-08-26,2004.109,2004.109,2004.109,2004.109,
2011-08-29,2061.0476,2061.0476,2061.0476,2061.0476,
2011-08-30,2066.3662,2066.3662,2066.3662,2066.3662,
2011-08-31,2076.7842,2076.7842,2076.7842,2076.7842,
2011-09-01,2052.2966,2052.2966,2052.2966,2052.2966,
2011-09-02,2000.4958,2000.4958,2000.4958,2000.4958,
2011-09-06,1985.6707,1985.6707,1985.6707,1985.6707,
2011-09-07,2043.0461,2043.0461,2043.0461,2043.0461,
2011-09-08,2021.4177,2021.4177,2021.4177,2021.4177,
2011-09-09,1967.4729,1967.4729,1967.4729,1967.4729,
2011-09-12,1981.2997,1981.2997,1981.2997,1981.2997,
2011-09-13,2000.0797,2000.0797,2000.0797,2000.0797,
2011-09-14,2027.0372,2027.0372,2027.0372,2027.0372,
2011-09-15,2062.2549,2062.2549,2062.2549,2062.2549,
2011-09-16,2074.0642,2074.0642,2074.0642,2074.0642,
2011-09-19,2053.7432,2053.7432,2053.7432,2053.7432,
2011-09-20,2050.3936,2050.3936,2050.3936,2050.3936,
2011-09-21,1990.2047,1990.2047,1990.2047,1990.2047,
2011-09-22,1926.7574,1926.7574,1926.7574,1926.7574,
2011-09-23,1938.7299,1938.7299,1938.7299,1938.7299,
2011-09-26,1983.9679,1983.9679,1983.9679,1983.9679,
2011-09-27,2005.1923,2005.1923,2005.1923,2005.1923,
2011-09-28,1964.1981,1964.1981,1964.1981,1964.1981,
2011-09-29,1980.2294,1980.2294,1980.2294,1980.2294,
2011-09-30,1930.7887,1930.7887,1930.7887,1930.7887,
2011-10-03,1875.9508,1875.9508,1875.9508,1875.9508,
2011-10-04,1918.3899,1918.3899,1918.3899,1918.3899,
2011-10-05,1953.6655,1953.6655,1953.6655,1953.6655,
2011-10-06,1989.6108,1989.6108,1989.6108,1989.6108,
2011-10-07,1973.4229,1973.4229,1973.4229,1973.4229,
2011-10-10,2040.7557,2040.7557,2040.7557,2040.7557,
2011-10-11,2041.8958,2041.8958,2041.8958,2041.8958,
2011-10-12,2062.2227,2062.2227,2062.2227,2062.2227,
2011-10-13,2056.2588,2056.2588,2056.2588,2056.2588,
2011-10-14,2091.9946,2091.9946,2091.9946,2091.9946,
2011-10-17,2051.5442,2051.5442,2051.5442,2051.5442,
2011-10-18,2093.4341,2093.4341,2093.4341,2093.4341,
2011-10-19,2067.2761,2067.2761,2067.2761,2067.2761,
2011-10-20,2076.7498,2076.7498,2076.7498,2076.7498,
2011-10-21,2115.8638,2115.8638,2115.8638,2115.8638,
2011-10-24,2143.1323,2143.1323,2143.1323,2143.1323,
2011-10-25,2100.1658,2100.1658,2100.1658,2100.1658,
2011-10-26,2122.3162,2122.3162,2122.3162,2122.3162,
2011-10-27,2195.2151,2195.2151,2195.2151,2195.2151,
2011-10-28,2196.1304,2196.1304,2196.1304,2196.1304,
2011-10-31,2141.8105,2141.8105,2141.8105,2141.8105,
2011-11-01,2081.9717,2081.9717,2081.9717,2081.9717,
2011-11-02,2115.6992,2115.6992,2115.6992,2115.6992,
2011-11-03,2155.8672,2155.8672,2155.8672,2155.8672,
2011-11-04,2142.3433,2142.3433,2142.3433,2142.3433,
2011-11-07,2155.9998,2155.9998,2155.9998,2155.9998,
2011-11-08,2182.6094,2182.6094,2182.6094,2182.6094,
2011-11-09,2102.7244,2102.7244,2102.7244,2102.7244,
2011-11-10,2121.1365,2121.1365,2121.1365,2121.1365,
2011-11-11,2162.4844,2162.4844,2162.4844,2162.4844,
2011-11-14,2142.0928,2142.0928,2142.0928,2142.0928,
2011-11-15,2152.7969,2152.7969,2152.7969,2152.7969,
2011-11-16,2117.6428,2117.6428,2117.6428,2117.6428,
2011-11-17,2082.095,2082.095,2082.095,2082.095,
2011-11-18,2081.4231,2081.4231,2081.4231,2081.4231,
2011-11-21,2042.707,2042.707,2042.707,2042.707,
2011-11-22,2034.4102,2034.4102,2034.4102,2034.4102,
2011-11-23,1989.5383,1989.5383,1989.5383,1989.5383,
2011-11-25,1984.5015,1984.5015,1984.5015,1984.5015,
2011-11-28,2042.8025,2042.8025,2042.8025,2042.8025,
2011-11-29,2048.0642,2048.0642,2048.0642,2048.0642,
2011-11-30,2137.0771,2137.0771,2137.0771,2137.0771,
2011-12-01,2133.0708,2133.0708,2133.0708,2133.0708,
2011-12-02,2132.6387,2132.6387,2132.6387,2132.6387,
2011-12-05,2154.6804,2154.6804,2154.6804,2154.6804,
2011-12-06,2157.0964,2157.0964,2157.0964,2157.0964,
2011-12-07,2162.071,2162.071,2162.071,2162.071,
2011-12-08,2116.4067,2116.4067,2116.4067,2116.4067,
2011-12-09,2152.1453,2152.1453,2152.1453,2152.1453,
2011-12-12,2120.1536,2120.1536,2120.1536,2120.1536,
2011-12-13,2102.1472,2102.1472,2102.1472,2102.1472,
2011-12-14,2078.5078,2078.5078,2078.5078,2078.5078,
2011-12-15,2085.4355,2085.4355,2085.4355,2085.4355,
2011-12-16,2092.1836,2092.1836,2092.1836,2092.1836,
2011-12-19,2067.6689,2067.6689,2067.6689,2067.6689,
2011-12-20,2129.6716,2129.6716,2129.6716,2129.6716,
2011-12-21,2133.8574,2133.8574,2133.8574,2133.8574,
2011-12-22,2152.0361,2152.0361,2152.0361,2152.0361,
2011-12-23,2171.5029,2171.5029,2171.5029,2171.5029,
2011-12-27,2171.7073,2171.7073,2171.7073,2171.7073,
2011-12-28,2145.0945,2145.0945,2145.0945,2145.0945,
2011-12-29,2168.1174,2168.1174,2168.1174,2168.1174,
2011-12-30,2158.9377,2158.9377,2158.9377,2158.9377,
2012-01-03,2192.3989,2192.3989,2192.3989,2192.3989,
2012-01-04,2193.2751,2193.2751,2193.2751,2193.2751,
2012-01-05,2199.7319,2199.7319,2199.7319,2199.7319,
2012-01-06,2194.9829,2194.9829,2194.9829,2194.9829,
2012-01-09,2200.0015,2200.0015,2200.0015,2200.0015,
2012-01-10,2219.5752,2219.5752,2219.5752,2219.5752,
2012-01-11,2220.4849,2220.4849,2220.4849,2220.4849,
2012-01-12,2225.7422,2225.7422,2225.7422,2225.7422,
2012-01-13,2214.7271,2214.7271,2214.7271,2214.7271,
2012-01-17,2222.5879,2222.5879,2222.5879,2222.5879,
2012-01-18,2247.6387,2247.6387,2247.6387,2247.6387,
2012-01-19,2258.8044,2258.8044,2258.8044,2258.8044,
2012-01-20,2260.3743,2260.3743,2260.3743,2260.3743,
2012-01-23,2261.4741,2261.4741,2261.4741,2261.4741,
2012-01-24,2259.2173,2259.2173,2259.2173,2259.2173,
2012-01-25,2278.8269,2278.8269,2278.8269,2278.8269,
2012-01-26,2265.8425,2265.8425,2265.8425,2265.8425,
2012-01-27,2262.3477,2262.3477,2262.3477,2262.3477,
2012-01-30,2256.7188,2256.7188,2256.7188,2256.7188,
2012-01-31,2255.6914,2255.6914,2255.6914,2255.6914,
2012-02-01,2276.2427,2276.2427,2276.2427,2276.2427,
2012-02-02,2278.9165,2278.9165,2278.9165,2278.9165,
2012-02-03,2312.4863,2312.4863,2312.4863,2312.4863,
2012-02-06,2311.5532,2311.5532,2311.5532,2311.5532,
2012-02-07,2316.2659,2316.2659,2316.2659,2316.2659,
2012-02-08,2322.1057,2322.1057,2322.1057,2322.1057,
2012-02-09,2325.5605,2325.5605,2325.5605,2325.5605,
2012-02-10,2309.5967,2309.5967,2309.5967,2309.5967,
2012-02-13,2325.8142,2325.8142,2325.8142,2325.8142,
2012-02-14,2323.998,2323.998,2323.998,2323.998,
2012-02-15,2312.2778,2312.2778,2312.2778,2312.2778,
2012-02-16,2338.115,2338.115,2338.115,2338.115,
2012-02-17,2343.666,2343.666,2343.666,2343.666,
2012-02-21,2345.4053,2345.4053,2345.4053,2345.4053,
2012-02-22,2337.6658,2337.6658,2337.6658,2337.6658,
2012-02-23,2348.1067,2348.1067,2348.1067,2348.1067,
2012-02-24,2352.3435,2352.3435,2352.3435,2352.3435,
2012-02-27,2355.7412,2355.7412,2355.7412,2355.7412,
2012-02-28,2364.0276,2364.0276,2364.0276,2364.0276,
2012-02-29,2353.2319,2353.2319,2353.2319,2353.2319,
2012-03-01,2367.8665,2367.8665,2367.8665,2367.8665,
2012-03-02,2360.28,2360.28,2360.28,2360.28,
2012-03-05,2351.2756,2351.2756,2351.2756,2351.2756,
2012-03-06,2315.2126,2315.2126,2315.2126,2315.2126,
2012-03-07,2331.8899,2331.8899,2331.8899,2331.8899,
2012-03-08,2355.0122,2355.0122,2355.0122,2355.0122,
2012-03-09,2363.5579,2363.5579,2363.5579,2363.5579,
2012-03-12,2364.0967,2364.0967,2364.0967,2364.0967,
2012-03-13,2407.7878,2407.7878,2407.7878,2407.7878,
2012-03-14,2404.9814,2404.9814,2404.9814,2404.9814,
2012-03-15,2419.3718,2419.3718,2419.3718,2419.3718,
2012-03-16,2422.0945,2422.0945,2422.0945,2422.0945,
2012-03-19,2431.7263,2431.7263,2431.7263,2431.7263,
2012-03-20,2424.4624,2424.4624,2424.4624,2424.4624,
2012-03-21,2420.0193,2420.0193,2420.0193,2420.0193,
2012-03-22,2402.7068,2402.7068,2402.7068,2402.7068,
2012-03-23,2410.1648,2410.1648,2410.1648,2410.1648,
2012-03-26,2443.6401,2443.6401,2443.6401,2443.6401,
2012-03-27,2437.0063,2437.0063,2437.0063,2437.0063,
2012-03-28,2425.553,2425.553,2425.553,2425.553,
2012-03-29,2421.7046,2421.7046,2421.7046,2421.7046,
2012-03-30,2430.6748,2430.6748,2430.6748,2430.6748,
2012-04-02,2449.0781,2449.0781,2449.0781,2449.0781,
2012-04-03,2439.8877,2439.8877,2439.8877,2439.8877,
2012-04-04,2415.0515,2415.0515,2415.0515,2415.0515,
2012-04-05,2414.396,2414.396,2414.396,2414.396,
2012-04-09,2387.032,2387.032,2387.032,2387.032,
2012-04-10,2346.2727,2346.2727,2346.2727,2346.2727,
2012-04-11,2364.0908,2364.0908,2364.0908,2364.0908,
2012-04-12,2396.6929,2396.6929,2396.6929,2396.6929,
2012-04-13,2366.8445,2366.8445,2366.8445,2366.8445,
2012-04-16,2365.6484,2365.6484,2365.6484,2365.6484,
2012-04-17,2402.2942,2402.2942,2402.2942,2402.2942,
2012-04-18,2392.5674,,,,
2012-04-19,2378.4802,2378.4802,2378.4802,2378.4802,
2012-04-20,2381.3242,2381.3242,2381.3242,2381.3242,
2012-04-23,2361.3533,2361.3533,2361.3533,2361.3533,
2012-04-24,2370.0381,2370.0381,2370.0381,2370.0381,
2012-04-25,2402.7148,2402.7148,2402.7148,2402.7148,
2012-04-26,2418.8945,2418.8945,2418.8945,2418.8945,
2012-04-27,2424.782,2424.782,2424.782,2424.782,
2012-04-30,2415.418,2415.418,2415.418,2415.418,
2012-05-01,2429.0955,2429.0955,2429.0955,2429.0955,
2012-05-02,2423.2939,2423.2939,2423.2939,2423.2939,
2012-05-03,2405.1663,2405.1663,2405.1663,2405.1663,
2012-05-04,2366.385,2366.385,2366.385,2366.385,
2012-05-07,2367.2639,2367.2639,2367.2639,2367.2639,
2012-05-08,2357.4524,2357.4524,2357.4524,2357.4524,
2012-05-09,2342.3093,2342.3093,2342.3093,2342.3093,
2012-05-10,2348.928,2348.928,2348.928,2348.928,
2012-05-11,2341.2319,2341.2319,2341.2319,2341.2319,
2012-05-14,2315.4468,2315.4468,2315.4468,2315.4468,
2012-05-15,2302.5647,2302.5647,2302.5647,2302.5647,
2012-05-16,2293.2146,2293.2146,2293.2146,2293.2146,
2012-05-17,2258.9302,2258.9302,2258.9302,2258.9302,
2012-05-18,2242.2542,2242.2542,2242.2542,2242.2542,
2012-05-21,2278.2444,2278.2444,2278.2444,2278.2444,
2012-05-22,2279.4043,2279.4043,2279.4043,2279.4043,
2012-05-23,2283.3562,2283.3562,2283.3562,2283.3562,
2012-05-24,2286.8669,2286.8669,2286.8669,2286.8669,
2012-05-25,2281.9236,2281.9236,2281.9236,2281.9236,
2012-05-29,2307.571,2307.571,2307.571,2307.571,
2012-05-30,2275.1858,2275.1858,2275.1858,2275.1858,
2012-05-31,2270.2495,2270.2495,2270.2495,2270.2495,
2012-06-01,2214.4065,2214.4065,2214.4065,2214.4065,
2012-06-04,2214.7012,2214.7012,2214.7012,2214.7012,
2012-06-05,2227.4531,2227.4531,2227.4531,2227.4531,
2012-06-06,2279.4177,2279.4177,2279.4177,2279.4177,
2012-06-07,2279.2771,2279.2771,2279.2771,2279.2771,
2012-06-08,2297.8152,2297.8152,2297.8152,2297.8152,
2012-06-11,2268.9392,2268.9392,2268.9392,2268.9392,
2012-06-12,2295.4009,2295.4009,2295.4009,2295.4009,
2012-06-13,2280.1292,2280.1292,2280.1292,2280.1292,
2012-06-14,2304.8293,2304.8293,2304.8293,2304.8293,
2012-06-15,2328.6604,2328.6604,2328.6604,2328.6604,
2012-06-18,2332.0664,2332.0664,2332.0664,2332.0664,
2012-06-19,2355.0144,2355.0144,2355.0144,2355.0144,
2012-06-20,2351.1396,2351.1396,2351.1396,2351.1396,
2012-06-21,2299.1563,2299.1563,2299.1563,2299.1563,
2012-06-22,2315.6509,2315.6509,2315.6509,2315.6509,
2012-06-25,2278.981,2278.981,2278.981,2278.981,
2012-06-26,2289.8586,2289.8586,2289.8586,2289.8586,
2012-06-27,2310.9812,2310.9812,2310.9812,2310.9812,
2012-06-28,2306.2227,2306.2227,2306.2227,2306.2227,
2012-06-29,2363.7888,2363.7888,2363.7888,2363.7888,
2012-07-02,2369.7495,2369.7495,2369.7495,2369.7495,
2012-07-03,2385.0557,2385.0557,2385.0557,2385.0557,
2012-07-05,2373.9121,2373.9121,2373.9121,2373.9121,
2012-07-06,2352.3435,2352.3435,2352.3435,2352.3435,
2012-07-09,2348.5171,2348.5171,2348.5171,2348.5171,
2012-07-10,2329.4585,2329.4585,2329.4585,2329.4585,
2012-07-11,2329.708,2329.708,2329.708,2329.708,
2012-07-12,2318.0933,2318.0933,2318.0933,2318.0933,
2012-07-13,2356.3977,2356.3977,2356.3977,2356.3977,
2012-07-16,2350.9438,2350.9438,2350.9438,2350.9438,
2012-07-17,2368.3635,2368.3635,2368.3635,2368.3635,
2012-07-18,2384.5437,2384.5437,2384.5437,2384.5437,
2012-07-19,2391.2725,2391.2725,2391.2725,2391.2725,
2012-07-20,2367.2632,2367.2632,2367.2632,2367.2632,
2012-07-23,2346.2207,2346.2207,2346.2207,2346.2207,
2012-07-24,2325.0205,2325.0205,2325.0205,2325.0205,
2012-07-25,2324.3333,2324.3333,2324.3333,2324.3333,
2012-07-26,2362.8474,2362.8474,2362.8474,2362.8474,
2012-07-27,2408.0684,2408.0684,2408.0684,2408.0684,
2012-07-30,2406.989,2406.989,2406.989,2406.989,
2012-07-31,2396.6194,2396.6194,2396.6194,2396.6194,
2012-08-01,2389.7344,2389.7344,2389.7344,2389.7344,
2012-08-02,2372.3083,2372.3083,2372.3083,2372.3083,
2012-08-03,2417.7722,2417.7722,2417.7722,2417.7722,
2012-08-06,2423.4595,2423.4595,2423.4595,2423.4595,
2012-08-07,2435.8782,2435.8782,2435.8782,2435.8782,
2012-08-08,2438.1587,2438.1587,2438.1587,2438.1587,
2012-08-09,2440.2258,2440.2258,2440.2258,2440.2258,
2012-08-10,2445.6433,2445.6433,2445.6433,2445.6433,
2012-08-13,2443.0464,2443.0464,2443.0464,2443.0464,
2012-08-14,2443.1587,2443.1587,2443.1587,2443.1587,
2012-08-15,2446.8167,2446.8167,2446.8167,2446.8167,
2012-08-16,2464.3816,2464.3816,2464.3816,2464.3816,
2012-08-17,2468.9985,2468.9985,2468.9985,2468.9985,
2012-08-20,2468.9941,2468.9941,2468.9941,2468.9941,
2012-08-21,2460.4053,2460.4053,2460.4053,2460.4053,
2012-08-22,2461.1194,2461.1194,2461.1194,2461.1194,
2012-08-23,2441.2886,2441.2886,2441.2886,2441.2886,
2012-08-24,2457.4016,2457.4016,2457.4016,2457.4016,
2012-08-27,2456.2178,2456.2178,2456.2178,2456.2178,
2012-08-28,2454.3887,2454.3887,2454.3887,2454.3887,
2012-08-29,2457.0454,2457.0454,2457.0454,2457.0454,
2012-08-30,2438.1985,2438.1985,2438.1985,2438.1985,
2012-08-31,2450.5981,2450.5981,2450.5981,2450.5981,
2012-09-04,2447.7981,2447.7981,2447.7981,2447.7981,
2012-09-05,2445.8054,2445.8054,2445.8054,2445.8054,
2012-09-06,2496.1235,2496.1235,2496.1235,2496.1235,
2012-09-07,2506.3665,2506.3665,2506.3665,2506.3665,
2012-09-10,2491.115,2491.115,2491.115,2491.115,
2012-09-11,2498.9519,2498.9519,2498.9519,2498.9519,
2012-09-12,2504.8408,2504.8408,2504.8408,2504.8408,
2012-09-13,2546.0308,2546.0308,2546.0308,2546.0308,
2012-09-14,2556.1321,2556.1321,2556.1321,2556.1321,
2012-09-17,2548.2566,2548.2566,2548.2566,2548.2566,
2012-09-18,2545.0452,2545.0452,2545.0452,2545.0452,
2012-09-19,2548.1118,2548.1118,2548.1118,2548.1118,
2012-09-20,2547.1067,2547.1067,2547.1067,2547.1067,
2012-09-21,2546.9226,2546.9226,2546.9226,2546.9226,
2012-09-24,2541.2268,2541.2268,2541.2268,2541.2268,
2012-09-25,2514.8318,2514.8318,2514.8318,2514.8318,
2012-09-26,2500.918,2500.918,2500.918,2500.918,
2012-09-27,2525.2256,2525.2256,2525.2256,2525.2256,
2012-09-28,2513.9258,2513.9258,2513.9258,2513.9258,
2012-10-01,2520.7112,2520.7112,2520.7112,2520.7112,
2012-10-02,2523.0793,2523.0793,2523.0793,2523.0793,
2012-10-03,2532.7903,2532.7903,2532.7903,2532.7903,
2012-10-04,2550.9844,2550.9844,2550.9844,2550.9844,
2012-10-05,2551.0249,2551.0249,2551.0249,2551.0249,
2012-10-08,2542.2056,2542.2056,2542.2056,2542.2056,
2012-10-09,2517.1382,2517.1382,2517.1382,2517.1382,
2012-10-10,2501.7473,2501.7473,2501.7473,2501.7473,
2012-10-11,2502.6563,2502.6563,2502.6563,2502.6563,
2012-10-12,2495.2805,2495.2805,2495.2805,2495.2805,
2012-10-15,2515.4409,2515.4409,2515.4409,2515.4409,
2012-10-16,2541.2832,2541.2832,2541.2832,2541.2832,
2012-10-17,2552.0479,2552.0479,2552.0479,2552.0479,
2012-10-18,2545.9468,2545.9468,2545.9468,2545.9468,
2012-10-19,2503.8025,2503.8025,2503.8025,2503.8025,
2012-10-22,2504.9587,2504.9587,2504.9587,2504.9587,
2012-10-23,2468.7771,2468.7771,2468.7771,2468.7771,
