Date,Total Return Index
2011-02-02,110.27871891409747
2011-02-03,109.96408842111593
2011-02-04,110.27871891409747
2011-02-07,110.03516191926866
2011-02-08,109.97427267056146
2011-02-09,109.2436016860751
2011-02-10,109.79162551948424
2011-02-11,109.86263723250384
2011-02-14,109.95398655184792
2011-02-15,110.0858978110969
2011-02-16,110.10620452485482
2011-02-17,110.2685655572185
2011-02-18,110.13663370292512
2011-02-21,110.06560139486116
2011-02-22,110.15694041668304
2011-02-23,110.21781936786807
2011-02-24,110.61362522827032
2011-02-25,110.01484490798855
2011-02-28,110.32946510344787
2011-03-01,110.27871891409747
2011-03-02,110.37004763839715
2011-03-03,110.20769690355567
2011-03-04,110.20769690355567
2011-03-07,109.99457938431938
2011-03-08,109.73074656829924
2011-03-09,109.72056231885372
2011-03-10,110.10620452485482
2011-03-11,110.6338804544173
2011-03-14,110.30917898473433
2011-03-15,111.25292629836822
2011-03-16,111.19205764470541
2011-03-17,111.39502180706273
2011-03-18,111.13116839599822
2011-03-21,110.61362522827032
2011-03-22,110.5527462770853
2011-03-23,110.5527462770853
2011-03-24,110.56284814635333
2011-03-25,110.3903131620663
2011-03-28,110.53243956332739
2011-03-29,110.58313426506687
2011-03-30,110.24827943850495
2011-03-31,110.05546863302658
2011-04-01,109.55822188153441
2011-04-04,109.15228325929758
2011-04-05,109.49731203778283
2011-04-06,108.82757149209243
2011-04-07,108.80727507585671
2011-04-08,108.22883236189942
2011-04-11,108.34045750243484
2011-04-12,108.17807587502679
2011-04-13,108.17807587502679
2011-04-14,108.17807587502679
2011-04-15,108.74633433953855
2011-04-18,108.47236876168382
2011-04-19,108.84785761080597
2011-04-20,108.61443337781176
2011-04-21,108.81741813521346
2011-04-26,109.43643308659783
2011-04-27,109.06093393995351
2011-04-28,108.9899325244561
2011-04-29,108.837704253927
2011-05-02,109.2436016860751
2011-05-03,109.37553354036844
2011-05-04,108.96963610822037
2011-05-05,109.53792546529868
2011-05-06,109.83220805443352
2011-05-09,110.25845339042829
2011-05-10,110.51211225452508
2011-05-11,110.8673149849337
2011-05-12,111.0804222066478
2011-05-13,110.77596566558961
2011-05-16,110.83683431925245
2011-05-17,110.90791811492736
2011-05-18,110.72522977376138
2011-05-19,110.69478000064667
2011-05-20,111.13116839599822
2011-05-23,111.47616628191692
2011-05-24,111.21233346589676
2011-05-25,111.27322271460396
2011-05-26,111.0804222066478
2011-05-27,111.51680030447713
2011-05-30,111.19205764470541
2011-05-31,111.6283842549238
2011-06-01,111.88209460663157
2011-06-03,112.14597891026266
2011-06-06,112.12564130393817
2011-06-07,112.00389369909034
2011-06-08,112.29817628822518
2011-06-09,112.47071127251218
2011-06-10,112.80559699164068
2011-06-14,112.94765131024643
2011-06-15,112.96795802400435
2011-06-16,113.08972622389655
2011-06-17,112.6533481260672
2011-06-20,113.30282314808846
2011-06-21,112.72441132669775
2011-06-22,112.85634318099112
2011-06-23,112.85634318099112
2011-06-24,112.99838720207467
2011-06-27,112.90704818025277
2011-06-28,113.07960375958417
2011-06-29,113.07960375958417
2011-06-30,112.60261223423898
2011-07-01,112.57217275864646
2011-07-04,113.11003293765447
2011-07-05,112.71424767229658
2011-07-06,113.49561335852245
2011-07-07,113.02883697518935
2011-07-08,113.38401911055358
2011-07-11,114.16540539182381
2011-07-12,113.9624309319443
2011-07-13,114.20598792677308
2011-07-14,114.25672381860133
2011-07-15,114.86564719823986
2011-07-18,115.18022620361043
2011-07-19,113.32312986184638
2011-07-20,113.26225091066138
2011-07-21,113.45508231118411
2011-07-22,113.43476529990402
2011-07-25,113.67831199721061
2011-07-26,113.6580052834527
2011-07-27,114.26691836556904
2011-07-28,114.26691836556904
2011-07-29,114.84531988943756
2011-08-02,115.58615452832508
2011-08-03,115.43391596027381
2011-08-04,115.90071293865127
2011-08-05,115.78909809563802
2011-08-08,116.47919684269732
2011-08-09,116.11384075540975
2011-08-10,116.70245742129038
2011-08-11,116.90539069108112
2011-08-12,116.20517977723163
2011-08-15,116.01233807918672
2011-08-16,116.45885923637283
2011-08-17,117.71721644794385
2011-08-18,119.9599755907534
2011-08-19,119.46269794669466
2011-08-22,119.36118497294943
2011-08-23,118.86396911402383
2011-08-24,118.14342059384985
2011-08-25,117.80856576728796
2011-08-26,117.88972053966431
2011-08-29,117.17939745902461
2011-08-30,117.70710428115365
2011-08-31,117.13882522159753
2011-09-01,117.53457959438884
2011-09-02,118.22463715135936
2011-09-05,119.14808804875754
2011-09-06,118.23478021071614
2011-09-07,117.66650115115999
2011-09-08,117.92019090782337
2011-09-09,117.62589802116634
2011-09-12,118.62042241671725
2011-09-13,118.42759101619451
2011-09-14,118.17389096200894
2011-09-15,118.01151963212308
2011-09-16,117.78824875600785
2011-09-19,118.0622658214735
2011-09-20,118.44789772995243
2011-09-21,118.41746855188211
2011-09-22,119.61491591970157
2011-09-23,119.61491591970157
2011-09-26,118.94512388640021
2011-09-27,119.20899789250912
2011-09-28,118.91471530337428
2011-09-29,118.85380545962269
2011-09-30,118.50875608609306
2011-10-03,118.73201666468611
2011-10-04,119.19884453563014
2011-10-05,119.14808804875754
2011-10-06,118.82338657907457
2011-10-07,118.26524028135302
2011-10-10,118.53921615672994
2011-10-11,118.0013868702885
2011-10-12,118.49862332425846
2011-10-13,117.69690973418594
2011-10-14,118.04197970275996
2011-10-17,118.05211246459454
2011-10-18,118.37686542188845
2011-10-19,117.9506200858937
2011-10-20,117.78824875600785
2011-10-21,118.33623139932823
2011-10-24,118.28550580502217
2011-10-25,118.33623139932823
2011-10-26,118.36670176748731
2011-10-27,118.36670176748731
2011-10-28,117.8796083728741
2011-10-31,117.91004784846662
2011-11-01,119.45253429229352
2011-11-02,119.07708663326014
2011-11-03,119.42212570926758
2011-11-04,119.53370965971426
2011-11-07,119.9497707462635
2011-11-08,119.20899789250912
2011-11-09,120.00051693561392
2011-11-10,119.39165534110852
2011-11-11,119.64535539529409
2011-11-14,119.35106250863706
2011-11-15,119.92950522259433
2011-11-16,119.35106250863706
2011-11-17,119.71639800088023
2011-11-18,119.45253429229352
2011-11-21,119.64535539529409
2011-11-22,119.69609128712231
2011-11-23,119.69609128712231
2011-11-24,119.80771642765775
2011-11-25,119.7671132976641
2011-11-28,119.4829840654082
2011-11-29,119.62506927658052
2011-11-30,119.45253429229352
2011-12-01,119.86862627140933
2011-12-02,120.38613854657065
2011-12-05,119.85849350957474
2011-12-06,120.52822375774296
2011-12-07,121.02548080675733
2011-12-08,120.76162739569278
2011-12-09,120.58913360149455
2011-12-12,121.32994764533768
2011-12-13,121.06608393675099
2011-12-14,121.59379075888002
2011-12-15,121.06608393675099
2011-12-16,121.2690583966305
2011-12-19,120.91386596374407
2011-12-20,120.58913360149455
2011-12-21,121.14725930417171
2011-12-22,120.84280276311354
2011-12-23,121.22845526663684
2011-12-27,121.3908162990005
2011-12-28,121.40096965587945
2011-12-29,121.28932392029965
2011-12-30,121.8373477537088
2012-01-03,121.55317733136417
2012-01-04,121.79673432619296
2012-01-05,122.15191646155719
2012-01-06,121.19798489847776
2012-01-09,121.0762681861965
2012-01-10,121.16757631545183
2012-01-11,121.32994764533768
2012-01-12,121.63438359135148
2012-01-13,121.78660156435839
2012-01-16,121.52274815329388
2012-01-17,120.67032956395967
2012-01-18,120.71090180138675
2012-01-19,120.6601659095585
2012-01-20,120.24409452548707
2012-01-23,119.62506927658052
2012-01-24,119.65551904969523
2012-01-25,119.74685807151712
2012-01-26,119.8888814975563
2012-01-27,120.32528019043002
2012-01-30,120.36589361794586
2012-01-31,120.44703809280004
2012-02-01,120.80225112073082
2012-02-02,121.14725930417171
2012-02-03,120.69061568267321
2012-02-06,120.37602637978044
2012-02-07,120.18318468173553
2012-02-08,119.61491591970157
2012-02-09,119.83816620077243
2012-02-10,120.07156983872227
2012-02-13,119.5844558490647
2012-02-14,120.12231602807269
2012-02-15,120.11216267119373
2012-02-16,120.61958337460923
2012-02-17,120.61958337460923
2012-02-20,119.8888814975563
2012-02-21,120.37602637978044
2012-02-22,120.51810129343056
2012-02-23,120.6601659095585
2012-02-24,120.17306221742312
2012-02-27,121.01535834244493
2012-02-28,121.0051740929994
2012-02-29,121.20817944544548
2012-03-01,121.04576692547087
2012-03-02,121.3908162990005
2012-03-05,121.42128666715956
2012-03-06,121.03562386611408
2012-03-07,120.9442951418144
2012-03-08,120.15276580118739
2012-03-09,120.9544896887821
2012-03-12,120.68046232579424
2012-03-13,120.14261244430841
2012-03-14,119.19884453563014
2012-03-15,119.09737275197368
2012-03-16,118.73201666468611
2012-03-19,118.68128077285786
2012-03-20,118.57982958424577
2012-03-21,118.54937981113109
2012-03-22,119.18870147627338
2012-03-23,118.98571671887169
2012-03-26,118.73201666468611
2012-03-27,118.74218031908725
2012-03-28,119.15827229820306
2012-03-29,119.2495804274584
2012-03-30,119.28000960552869
2012-04-02,119.2495804274584
2012-04-03,119.65551904969523
2012-04-04,119.74685807151712
2012-04-05,119.78739941637764
2012-04-10,120.81238388256541
2012-04-11,120.03099760129518
2012-04-12,120.17306221742312
2012-04-13,120.37602637978044
2012-04-16,120.83268029880114
