Date,Total Return Index
9/13/62,170.68241837959187
9/14/62,170.7002026885717
9/17/62,170.71798885059323
9/18/62,170.73577686584963
9/19/62,170.7535667345339
9/20/62,170.77135845683924
9/21/62,170.78915203295873
9/24/62,170.80694746308555
9/25/62,170.82474474741292
9/26/62,170.8425439
9/27/62,170.86034487944198
9/28/62,170.87814772753015
10/1/62,170.8936299728147
10/2/62,170.90911362085274
10/3/62,170.92459867177138
10/4/62,170.94008512569772
10/5/62,170.95557298275887
10/8/62,170.9710622
10/9/62,170.98655290679417
10/10/62,171.00204497402257
10/11/62,171.0175384448944
10/12/62,171.0330333195368
10/15/62,171.04852959807695
10/16/62,171.06402728064214
10/17/62,171.07952636735942
10/18/62,171.09502685835614
10/19/62,171.11052875375947
10/22/62,171.12603205369666
10/23/62,171.14153675829502
10/24/62,171.15704286768175
10/25/62,171.1725503819842
10/26/62,171.1880593013296
10/29/62,171.20356962584523
10/30/62,171.2190813556585
10/31/62,171.23459449089665
11/1/62,171.2508142714851
11/2/62,171.2670355884528
11/5/62,171.28325844194535
11/6/62,171.29948283210823
11/7/62,171.3157088
11/8/62,171.33193622302724
11/9/62,171.34816522407456
11/12/62,171.36439576237453
11/13/62,171.38062783807277
11/14/62,171.39686145131492
11/15/62,171.4130966022466
11/16/62,171.4293332910135
11/19/62,171.44557151776124
11/20/62,171.46181128263552
11/21/62,171.47805258578205
11/22/62,171.49429542734651
11/23/62,171.5105398074747
11/26/62,171.52678572631226
11/27/62,171.54303318400497
11/28/62,171.55928218069857
11/29/62,171.57553271653893
11/30/62,171.59178479167176
12/3/62,171.60881242629029
12/4/62,171.62584175061875
12/5/62,171.6428727648248
12/6/62,171.65990546907614
12/7/62,171.67693986354047
12/10/62,171.69397594838554
12/11/62,171.71101372377908
12/12/62,171.7280531898888
12/13/62,171.74509434688255
12/14/62,171.76213719492807
12/17/62,171.77918173419323
12/18/62,171.79622796484577
12/19/62,171.81327588705358
12/20/62,171.83032550098451
12/21/62,171.84737680680647
12/24/62,171.86442980468732
12/25/62,171.88148449479496
12/26/62,171.8985408772973
12/27/62,171.91559895236236
12/28/62,171.93265872015803
12/31/62,171.94972018085227
1/1/63,171.96203620527933
1/2/63,171.9743531118507
1/3/63,171.98667090062943
1/4/63,171.99898957167883
1/7/63,172.01130912506207
1/8/63,172.0236295608423
1/9/63,172.03595087908275
1/10/63,172.0482730798466
1/11/63,172.06059616319712
1/14/63,172.0729201291975
1/15/63,172.08524497791097
1/16/63,172.09757070940074
1/17/63,172.1098973
1/18/63,172.12222482096203
1/21/63,172.1345532011601
1/22/63,172.14688246438737
1/23/63,172.15921261070716
1/24/63,172.1715436401827
1/25/63,172.1838755528772
1/28/63,172.19620834885401
1/29/63,172.20854202817634
1/30/63,172.22087659090747
1/31/63,172.23321203711066
2/1/63,172.24739889251882
2/4/63,172.26158691649874
2/5/63,172.27577610914665
2/6/63,172.28996647055885
2/7/63,172.30415800083162
2/8/63,172.31835070006116
2/11/63,172.33254456834382
2/12/63,172.3467396057759
2/13/63,172.36093581245368
2/14/63,172.37513318847348
2/15/63,172.3893317339316
2/18/63,172.4035314489244
2/19/63,172.4177323335482
2/20/63,172.43193438789933
2/21/63,172.44613761207415
2/22/63,172.46034200616901
2/25/63,172.4745475702803
2/26/63,172.48875430450437
2/27/63,172.50296220893762
2/28/63,172.51717128367642
3/1/63,172.53070482393596
3/4/63,172.5442394258679
3/5/63,172.5577750895554
3/6/63,172.5713118150819
3/7/63,172.58484960253065
3/8/63,172.5983884519849
3/11/63,172.61192836352802
3/12/63,172.62546933724326
3/13/63,172.63901137321403
3/14/63,172.65255447152362
3/15/63,172.66609863225537
3/18/63,172.67964385549266
3/19/63,172.69319014131878
3/20/63,172.7067374898171
3/21/63,172.72028590107104
3/22/63,172.73383537516392
3/25/63,172.7473859121791
3/26/63,172.7609375
3/27/63,172.77449017531004
3/28/63,172.78804390159252
3/29/63,172.80159869113092
4/1/63,172.81453834580833
4/2/63,172.82747896942737
4/3/63,172.84042056206061
4/4/63,172.8533631237806
4/5/63,172.86630665465992
4/8/63,172.8792511547711
4/9/63,172.89219662418677
4/10/63,172.90514306297948
4/11/63,172.91809047122183
4/12/63,172.9310388489864
